-15.12,-13.3,-12.6,-11.07,-10.2,-9.14,-8.5,-7.49,NaN,-5.38,-2.99,NaN,-0.84,-0.00999999999999801,NaN,3.26,NaN,6.05,6.87,7.83,NaN,10.15,NaN,NaN,12.61,NaN
-15.03,-13.23,-12.61,-11.69,-10.26,-9.02,-8.57,-7.54,NaN,-5.46,-3.14,NaN,NaN,0,1.8,2.96,NaN,5.61,6.91,8.18,NaN,10.25,NaN,11.93,12.69,13.95
NaN,-13.18,NaN,-11.26,NaN,NaN,-8.42,-7.48,NaN,-5.45,-3.29,NaN,NaN,0.0700000000000003,NaN,3.2,4.37,5.75,6.9,7.9,9.13,10.06,11.13,12.04,12.64,NaN
-15.12,-13.29,NaN,-11.06,NaN,-9.21,-8.4,-7.44,NaN,-5.18,-3.35,-1.68,NaN,0.0500000000000007,NaN,3,4.74,5.78,7.02,NaN,8.82,10.14,NaN,NaN,12.64,NaN
-15.12,-13.22,-12.63,-11.08,NaN,NaN,-8.48,NaN,-6.3,-5.37,-3.49,NaN,-0.919999999999998,0.0799999999999983,2.07,2.79,4.28,6,6.85,8.16,9.15,10.13,NaN,11.83,12.72,NaN
-15.12,-13.37,-12.7,-11.13,-10.07,-9.1,-8.14,-7.47,NaN,-5.49,-3.5,NaN,NaN,-0.0300000000000011,2,2.83,4.46,5.51,6.82,7.85,NaN,10.22,10.99,11.84,12.63,NaN
-15.07,NaN,-12.63,-11.49,-10.22,NaN,-8.43,-7.5,NaN,NaN,-3.34,NaN,NaN,0,1.78,3.31,NaN,5.52,6.83,7.96,9.18,10.17,NaN,11.86,12.73,13.95
NaN,-13.45,-12.58,-11.63,NaN,-9.27,NaN,-7.51,NaN,-5.27,-3.29,NaN,NaN,0.129999999999999,2.02,3.29,4.53,6.04,6.85,8.12,9.14,10.12,11.26,NaN,12.52,NaN
-15.08,-13.35,-12.62,-11.07,NaN,NaN,-8.22,NaN,-6.56,-5.33,-3.52,NaN,NaN,0.0599999999999987,2.01,3.15,NaN,5.35,6.99,8,NaN,10.23,10.92,12.07,12.7,13.95
-15.06,NaN,-12.89,-11.13,NaN,-9.08,-8.33,-7.33,NaN,-5.42,-3.02,-1.56,NaN,0.0399999999999991,1.79,3.1,NaN,5.99,NaN,8.09,NaN,10.11,11.32,NaN,12.75,13.95
-15.06,NaN,-12.77,-11.13,NaN,-9.11,NaN,-6.98,NaN,-5.39,-3.02,-1.64,NaN,0,2,3.31,4.33,5.61,6.86,7.86,NaN,10.14,11.09,NaN,NaN,13.95
NaN,NaN,-12.9,-11.26,NaN,-9.2,-8.57,NaN,NaN,-5.58,-3.72,NaN,NaN,0.0399999999999991,2.06,2.94,4.18,5.23,6.92,7.95,NaN,10.18,NaN,11.79,12.7,NaN
-15.04,-13.22,-12.55,-11.66,NaN,-9.21,-8.27,-7.47,-6.32,NaN,-3.59,-1.61,NaN,0.00999999999999801,1.77,2.78,4.59,5.61,6.94,7.92,9.05,10.05,11.28,12.02,NaN,13.95
-15,-13.17,NaN,-11.24,NaN,-9.03,-8.38,NaN,NaN,-5.33,-3.29,NaN,NaN,0.0500000000000007,NaN,2.85,4.48,5.91,6.9,7.92,8.85,10.09,11.13,12.2,NaN,13.95
NaN,-13.21,NaN,-11.58,NaN,-8.98,NaN,-7.62,-6.37,-5.42,-3.12,NaN,NaN,0.00999999999999801,1.44,3.01,4.48,5.46,6.91,7.97,9.18,10.1,11.13,12.12,NaN,NaN
-15.04,-13.17,NaN,-11.32,NaN,-9.46,NaN,NaN,NaN,-5.52,-3.4,-1.89,NaN,0.0300000000000011,1.76,3.1,4.71,5.71,6.93,7.94,8.97,10.15,NaN,11.84,NaN,13.95
-15.04,NaN,-12.66,NaN,-10.22,NaN,-8.38,NaN,-6.5,-5.4,-3.46,NaN,NaN,0.0399999999999991,2,3.28,4.46,NaN,6.97,7.77,9.24,10.03,NaN,12.13,NaN,13.95
-15,-13.27,NaN,-11.29,NaN,-9.1,-8.12,NaN,NaN,-5.37,-3.43,NaN,-1.01,0.0500000000000007,2.15,3.11,4.43,5.74,6.89,NaN,8.97,10.41,NaN,12.05,12.56,13.95
-15.04,NaN,-12.8,-11.07,-10.28,-9.04,-8.22,NaN,-6.45,-5.46,-3.02,-1.77,NaN,0.0599999999999987,1.92,3.18,NaN,5.56,6.97,8.12,9.28,10.1,11.11,12.29,NaN,13.95
-15,-13.2,-12.7,-11.19,-10.29,-9.09,-8.38,-7.54,NaN,-5.41,NaN,NaN,NaN,0.0500000000000007,1.77,2.88,4.57,5.8,6.93,7.98,9.11,10.2,NaN,11.86,NaN,13.95
-15,NaN,-12.71,-11.08,NaN,-9.03,NaN,-7.05,-6.44,NaN,-3.57,-1.8,NaN,0.0899999999999999,1.9,3.32,4.96,5.73,6.88,7.94,NaN,10.16,11.24,12.1,NaN,13.95
-15,-13.27,-12.65,-11.57,NaN,-9.15,-8.29,NaN,NaN,NaN,-3.45,-1.69,NaN,0.0700000000000003,1.93,3.25,NaN,5.82,6.84,7.86,8.8,10.18,NaN,12.05,NaN,13.95
-15.12,-13.3,NaN,-11.14,-10.17,NaN,-8.28,-7.25,NaN,-5.35,-3.4,NaN,-0.879999999999999,0.0300000000000011,2.06,2.88,4.62,5.79,6.82,7.89,9.15,10,11.09,11.97,12.69,NaN
NaN,NaN,-12.58,-11.72,NaN,-9.06,-8.31,NaN,NaN,NaN,-3.45,NaN,NaN,0.00999999999999801,1.66,2.82,4.54,5.36,6.79,8.38,NaN,10.02,NaN,11.97,NaN,NaN
-15.12,NaN,-12.56,-11.54,NaN,-9.27,-8.34,-7.12,NaN,NaN,-3.38,-2.2,NaN,0.0599999999999987,NaN,3.15,4.41,5.82,6.96,8.09,NaN,10,NaN,12.22,NaN,NaN
-15.06,NaN,-12.71,-11.21,-10.19,-9.26,-8.2,NaN,NaN,NaN,-3.38,NaN,NaN,0.0500000000000007,NaN,2.75,4.73,NaN,6.94,8.02,NaN,10.08,11.2,11.82,12.72,13.95
-15.04,-13.45,-12.53,-11.16,NaN,-9.2,-8.48,NaN,NaN,-5.38,-3.46,NaN,NaN,0.0399999999999991,1.65,2.66,4.93,5.95,6.93,8.1,NaN,9.96,NaN,NaN,12.65,13.95
NaN,-13.18,NaN,-11.18,-10.16,-9.32,NaN,-7.04,NaN,-5.4,-2.9,NaN,NaN,0.0399999999999991,1.68,2.74,NaN,NaN,6.99,8.21,9.37,10.09,NaN,12.02,NaN,NaN
-15.12,NaN,-12.66,-11.54,-10.2,-9.12,NaN,-7.57,-6.27,-5.23,-3.53,NaN,NaN,0.0300000000000011,1.81,2.69,4.34,5.98,6.97,NaN,9.16,10.08,11.16,NaN,12.67,NaN
NaN,-13.23,NaN,-11.59,NaN,-9.46,NaN,-7.48,NaN,-5.45,-2.93,NaN,NaN,0.00999999999999801,1.61,2.88,4.87,5.91,6.87,7.81,NaN,10.27,NaN,12,NaN,NaN
-15.06,-13.37,-12.7,-11.1,NaN,-9.3,-8.49,-7.12,NaN,-5.38,-3.53,NaN,NaN,0.0399999999999991,1.95,3.29,NaN,NaN,6.94,7.79,9.08,10.07,11.07,12,NaN,13.95
-15,-13.16,NaN,-11.71,NaN,NaN,-8.49,NaN,-6.12,-5.32,-3.49,NaN,NaN,0.0199999999999996,1.64,3.14,4.65,5.75,6.92,NaN,NaN,9.94,NaN,12.08,NaN,13.95
-15.05,NaN,-12.76,-11.07,NaN,-9.14,-8.32,-7.27,NaN,-5.43,-2.93,NaN,NaN,0.00999999999999801,1.87,2.85,4.22,5.55,6.94,8.24,NaN,10.11,11.02,NaN,12.77,13.95
-15.06,NaN,-12.63,-11.38,NaN,-9.17,-8.39,NaN,-6.5,NaN,-3.43,NaN,NaN,0.0500000000000007,1.99,3.19,NaN,5.48,6.92,7.95,NaN,10.11,NaN,11.83,12.77,13.95
NaN,NaN,-12.76,-11.15,NaN,NaN,-8.4,-7.41,-6.26,-5.4,-3.64,NaN,-0.899999999999999,0.129999999999999,NaN,2.78,4.5,5.86,6.84,7.8,8.99,10.15,11.21,11.98,12.63,NaN
-15,-13.15,NaN,NaN,NaN,-9.11,-8.39,-7.55,NaN,-5.49,-3.38,NaN,NaN,0.0799999999999983,2.03,3,NaN,5.73,6.82,7.82,NaN,10.06,NaN,11.96,NaN,13.95
-15.09,-13.36,-12.62,-11.55,NaN,NaN,-8.49,-7.33,NaN,-5.37,-3.32,NaN,NaN,-0.0300000000000011,1.99,2.92,4.26,5.94,6.83,8.05,NaN,10.04,NaN,11.78,12.69,13.95
-15.08,-13.3,NaN,-11.07,-10.26,-9.15,-8.44,-7.3,NaN,NaN,-3.46,NaN,-0.859999999999999,0.0799999999999983,2.16,2.94,4.31,5.76,6.86,8.01,NaN,10.42,NaN,11.97,12.78,13.95
-15,NaN,-12.9,-11.65,NaN,-9.21,-8.21,NaN,-6.17,-5.41,-3.06,-2.13,NaN,0.109999999999999,NaN,2.7,NaN,5.62,6.97,NaN,NaN,10.08,11.12,12.11,NaN,13.95
NaN,-13.21,NaN,-11.14,NaN,-9.09,-8.47,-7.33,NaN,NaN,-3.57,-1.69,NaN,0.0199999999999996,1.94,3.22,NaN,5.7,6.83,7.88,9.06,10.11,10.94,11.87,12.69,NaN
-15.12,NaN,-12.55,NaN,-10.2,-9.12,-8.29,-7.49,NaN,-5.54,-3.43,NaN,NaN,0.0599999999999987,1.76,2.68,NaN,5.69,6.94,7.78,9.22,10.09,NaN,12.07,NaN,NaN
-15.12,-13.19,NaN,-11.54,NaN,-8.96,-8.18,NaN,NaN,-5.42,-3.53,NaN,-1.07,0.0999999999999979,1.65,3.16,4.46,5.71,6.86,7.82,9.22,9.99,11.12,12.14,NaN,NaN
-15,NaN,-12.65,-11.07,NaN,NaN,-8.31,NaN,NaN,-5.32,-3.45,NaN,NaN,0,1.78,3.13,4.46,5.63,7.04,NaN,NaN,10.12,NaN,11.88,NaN,13.95
NaN,NaN,-12.9,-11.58,-10.26,-9.05,NaN,-7.57,NaN,-5.49,-3.18,-1.78,NaN,0.0700000000000003,NaN,3.12,4.35,5.59,6.89,7.94,9.13,10.09,NaN,12.07,NaN,NaN
-15.06,NaN,-12.8,-11.1,NaN,-9.02,-8.44,-7.13,NaN,-5.42,-3.59,NaN,NaN,0.0300000000000011,1.65,3.21,4.35,5.66,6.93,7.75,NaN,10.12,NaN,12.16,NaN,13.95
