iter1,iter2,iter3,iter4,iter5,iter6,iter7,iter8,iter9,iter10,iter11
30,27,26,23,18,19,23,20,18,17,21
33,27,21,24,21,18,19,18,20,17,18
33,28,23,26,21,17,18,21,23,18,14
33,26,26,25,15,19,21,20,19,20,14
32,29,23,19,21,17,18,21,21,21,19
32,27,23,22,21,20,20,20,23,18,18
28,28,21,22,18,20,22,18,21,18,17
31,30,24,23,21,19,18,22,21,16,22
35,30,23,23,21,18,19,20,18,16,17
30,28,23,19,20,19,18,19,17,17,22
33,32,23,22,20,17,20,19,22,15,19
31,27,24,25,23,18,21,20,18,18,19
29,27,24,24,22,17,20,21,16,21,18
33,29,20,23,21,22,22,19,19,18,21
29,27,22,23,19,19,18,20,20,18,20
29,31,22,22,22,18,19,20,17,19,18
32,26,24,20,17,22,18,19,17,18,19
30,29,24,21,23,20,17,19,19,20,18
33,25,21,20,24,17,17,22,21,19,17
28,29,26,24,20,18,19,19,22,17,17
29,25,27,22,18,18,16,15,17,19,19
32,26,26,23,21,18,20,20,21,17,20
32,28,23,24,18,18,23,17,19,22,18
29,27,23,23,21,17,19,20,20,22,20
28,31,25,23,22,21,20,19,19,16,17
30,28,25,21,19,21,18,23,19,17,17
29,29,22,22,25,17,20,18,17,20,18
31,27,23,22,21,18,19,19,17,17,20
33,28,26,22,23,21,22,19,20,19,18
31,23,23,18,22,18,17,20,18,20,22
32,27,21,24,25,19,17,17,19,18,19
30,29,23,24,16,16,19,19,18,16,18
30,28,24,22,19,16,18,17,20,18,21
29,28,25,19,22,16,18,19,22,21,17
32,26,23,22,20,20,18,21,22,20,18
35,29,22,22,23,20,21,18,18,19,16
32,29,23,23,22,19,21,19,19,16,18
32,28,22,21,21,17,17,19,17,16,19
33,27,23,23,22,22,18,19,18,19,20
29,27,26,24,18,19,14,20,20,19,17
33,21,25,21,20,17,20,21,18,18,19
31,27,25,18,19,18,20,17,21,18,20
32,29,24,26,20,18,21,19,19,17,15
31,25,24,24,18,17,21,19,19,17,20
32,29,22,22,19,17,20,17,20,20,19
32,26,23,21,19,19,18,17,20,23,16
34,25,21,24,17,21,19,19,19,18,20
32,28,21,23,18,15,19,17,19,20,18
28,28,25,24,21,20,21,20,19,19,20
32,27,26,25,17,22,19,19,18,14,17
32,24,22,23,21,18,19,19,18,19,18
33,27,23,23,21,20,16,23,21,19,18
32,26,22,23,20,15,20,16,16,15,19
31,27,23,24,19,16,19,22,18,16,19
32,29,21,21,22,19,21,16,18,22,19
32,31,24,20,22,18,20,17,18,15,20
31,31,23,24,23,19,19,19,19,16,20
28,29,21,25,22,20,21,18,21,17,20
30,28,21,24,22,20,19,18,19,19,19
30,29,22,24,21,22,19,22,21,18,21
33,24,20,24,22,19,18,16,22,17,19
