iter1,iter2,iter3,iter4,iter5,iter6,iter7,iter8,iter9,iter10,iter11
28,26,26,19,17,19,17,17,15,15,21
28,24,22,17,17,21,23,20,21,14,23
31,26,28,17,19,18,21,22,21,16,20
29,27,25,15,20,15,24,18,19,19,23
30,29,21,17,18,20,21,19,19,16,22
27,28,23,15,17,19,19,18,20,14,20
25,25,19,19,16,21,21,18,23,17,19
29,28,26,18,20,17,23,19,24,20,22
27,25,24,17,20,19,21,23,21,15,22
33,24,24,18,18,17,21,21,20,13,23
32,30,23,19,21,18,20,15,17,17,20
29,29,24,19,20,20,19,19,19,15,22
29,31,28,18,17,19,25,20,18,19,23
25,27,20,19,19,23,22,19,18,17,21
30,27,23,15,16,19,18,17,20,18,25
31,25,21,16,18,20,16,18,17,18,26
28,26,26,20,20,20,20,22,17,16,22
32,25,24,18,21,19,20,18,19,18,19
32,26,23,15,21,22,19,20,21,16,18
32,29,24,19,18,19,21,16,18,15,20
32,30,25,19,18,18,18,17,16,17,22
30,27,24,18,21,21,19,16,18,17,21
28,25,25,17,23,18,20,15,15,16,21
30,29,21,20,19,19,20,19,17,16,21
27,27,21,16,21,19,18,19,18,15,24
31,27,22,19,19,12,22,17,21,13,21
30,28,22,20,20,20,23,21,18,16,17
32,30,23,18,23,18,20,20,17,16,19
28,26,21,17,20,21,16,22,18,16,23
32,31,23,19,18,17,20,20,18,17,23
34,29,26,17,22,22,21,18,19,17,22
29,28,25,17,16,17,21,20,19,16,28
30,30,21,16,21,17,16,18,18,15,21
27,27,23,19,20,17,18,20,23,17,18
29,27,22,18,21,19,20,18,18,16,20
33,29,20,19,19,20,18,16,20,13,23
33,27,21,19,20,20,19,18,19,16,21
30,23,21,19,20,22,21,20,21,18,19
30,27,23,18,19,19,20,19,19,18,22
28,29,22,21,18,21,23,21,19,14,19
30,28,23,18,20,18,21,16,24,17,20
27,29,17,20,17,20,21,17,20,17,18
31,22,21,20,19,21,20,19,17,17,22
29,28,20,19,21,20,21,19,14,14,22
29,29,25,20,19,22,22,21,21,16,20
28,27,22,15,21,20,18,20,22,15,20
27,26,22,21,21,17,21,20,20,17,20
31,27,23,19,21,19,20,19,22,17,22
31,25,24,18,19,21,21,17,15,16,20
32,24,22,17,16,17,21,18,18,16,18
31,29,23,18,21,20,22,20,20,16,19
30,23,24,21,18,19,21,19,17,16,22
27,25,23,21,19,18,22,17,20,17,17
30,27,24,15,23,20,19,19,19,15,20
30,27,23,19,19,20,23,22,20,16,25
30,23,25,19,19,20,21,20,21,16,21
33,25,18,17,21,18,22,17,20,15,20
29,29,25,18,24,20,16,17,17,17,23
28,26,24,20,20,19,21,20,20,17,21
29,30,20,18,17,18,18,23,18,16,17
29,25,19,18,17,21,17,18,19,15,22
29,30,23,14,23,18,24,16,19,16,19
30,24,24,16,19,22,22,21,17,14,22
30,26,22,17,22,20,21,19,18,14,21
28,29,23,20,20,22,21,18,20,18,17
34,26,25,19,22,21,20,21,19,18,19
30,28,27,18,20,21,17,19,17,15,22
28,24,24,18,19,18,19,17,20,15,17
31,29,25,18,16,21,20,20,21,14,22
29,29,22,16,21,22,19,20,20,18,22
30,26,23,18,20,20,20,17,17,13,22
28,27,22,21,22,19,21,23,23,15,20
30,28,23,20,20,20,22,23,18,19,21
29,29,21,17,18,19,20,19,21,17,18
28,33,21,16,19,15,22,19,19,14,22
30,26,27,19,22,18,23,20,20,18,23
31,28,24,20,19,17,17,19,19,15,23
27,25,23,20,18,22,19,21,20,17,26
31,29,23,19,17,22,22,20,18,17,18
29,27,23,17,17,21,20,18,21,18,21
30,30,25,20,20,22,20,19,18,16,24
