NaN,-13.62,-12.4,NaN,-8.57,-7.36,-6.4,-4.96,-2.86,NaN,-1.5,0.129999999999999,1.75,NaN,3.82,5.72,7.04,8.58,10.18,10.99,12.45,NaN,13.63
NaN,-13.7,-12.29,-10.06,-8.66,-7.38,-6.29,-4.83,-3.2,-2.55,-1.4,NaN,1.8,2.86,3.86,5.35,6.55,7.88,9.68,10.75,12.25,NaN,13.97
NaN,-13.66,-11.98,-10.07,-8.48,-7.4,-6.17,-4.66,-3.11,NaN,NaN,NaN,1.84,NaN,3.87,5.59,7.34,8.1,NaN,10.78,12.13,13.03,NaN
NaN,-13.68,-12.43,-10.19,-8.75,-7.33,NaN,-4.3,-3.2,-2.51,NaN,0.0999999999999979,1.4,2.86,3.86,5.76,6.77,8,NaN,10.73,12.22,NaN,NaN
NaN,-13.84,NaN,-10.02,NaN,NaN,-6.79,-4.69,-3.12,-2.42,-1.34,NaN,1.72,2.63,3.81,5.28,7.44,8.16,10.1,10.84,12.2,NaN,14
NaN,-13.84,-12.03,-10.08,NaN,-7.27,-6.33,-4.63,-3.15,-2.44,-1.25,NaN,1.33,2.85,4.08,5.55,7.03,NaN,NaN,10.72,11.87,12.67,NaN
NaN,-13.83,-11.8,-10.11,-8.7,-7.45,-6.57,-4.95,-3.16,-2.46,-1.45,0.190000000000001,1.61,2.84,NaN,5.82,6.98,8.03,9.82,10.77,12.2,NaN,13.81
NaN,-13.48,-12,-10.09,NaN,-7.35,-6.56,-4.48,-3.17,-2.67,-1.46,0.440000000000001,1.72,NaN,3.65,5.77,7.3,8.21,9.82,10.74,12.21,12.96,NaN
NaN,-13.84,-12.07,-10.01,-8.37,-7.36,-6.37,-4.92,NaN,-2.49,-1.36,0.289999999999999,1.67,NaN,3.86,5.35,6.89,8.17,9.76,NaN,12.1,13.02,13.73
NaN,-13.66,-12.13,-9.94,-8.27,-7.55,-6.58,-4.45,-3.25,-2.5,-1.42,NaN,1.63,NaN,3.75,5.66,6.87,7.89,9.75,10.75,12.03,13.18,13.98
NaN,-13.96,-12.37,-10.07,NaN,-7.26,-6.55,-4.42,-3.2,-2.5,-0.949999999999999,0.120000000000001,1.55,2.94,3.78,5.88,7.17,NaN,NaN,10.32,12.25,12.98,NaN
NaN,-13.82,-12.48,-10.19,-8.55,-7.36,-6.17,-4.63,-3.1,-2.41,-1.47,0.0799999999999983,1.81,NaN,3.68,5.78,6.88,NaN,9.62,10.75,12.33,NaN,NaN
NaN,NaN,-12.09,-10.03,-8.78,-7.26,-6.23,-4.55,-3.44,-2.56,-1.21,0.219999999999999,1.36,NaN,3.94,5.76,6.83,8.27,9.71,10.79,12.16,13.07,NaN
NaN,-13.72,-12.05,-10.09,-8.64,-7.45,NaN,NaN,NaN,-2.62,-0.98,0.190000000000001,1.64,2.82,3.84,NaN,6.7,7.97,9.61,10.78,12.14,NaN,13.67
NaN,-13.91,-12.18,-9.88,-8.31,-7.37,-6.15,-4.39,-3.1,-2.42,-1.07,NaN,1.73,2.88,3.98,5.96,6.71,8.07,10.09,10.82,12.18,NaN,13.83
NaN,-13.82,-12,-9.92,-8.33,NaN,-6.71,-4.62,-3.13,-2.6,-1.34,0.190000000000001,1.65,2.98,4.02,5.59,7.21,8.22,NaN,10.8,12.26,12.97,NaN
NaN,-13.69,-12.06,-10.06,-8.63,-7.23,-6.66,NaN,-3.07,NaN,-0.890000000000001,0.27,1.56,3.03,3.83,5.77,7.23,7.75,NaN,10.67,12.27,13.2,13.79
NaN,-13.61,-12.1,-10.15,NaN,-7.33,-6.53,NaN,NaN,-2.49,-1.41,NaN,NaN,2.93,3.89,5.87,7.02,8.07,NaN,10.62,12.15,12.98,14.05
NaN,NaN,-11.92,-10.01,-8.55,-7.24,NaN,-4.74,-3.25,-2.53,NaN,NaN,1.66,2.86,3.88,5.55,7.06,7.83,9.55,10.8,12.04,13.28,NaN
NaN,NaN,-11.99,-10.45,-8.66,-7.3,NaN,-4.38,-3.22,NaN,-1.43,0.0799999999999983,1.64,NaN,3.64,NaN,6.8,8.61,9.83,10.65,12.35,NaN,NaN
NaN,-13.79,-12.03,-10.19,-8.81,NaN,-6.58,-4.86,-3.14,-2.45,-1.02,NaN,1.65,NaN,3.71,5.7,6.68,8.35,NaN,10.77,12.25,NaN,NaN
NaN,-13.41,-12.09,-10.13,-8.89,-7.3,-6.24,-4.74,NaN,-2.56,-1.65,0.0300000000000011,NaN,2.82,3.72,5.82,7.29,NaN,9.39,10.77,12.5,NaN,14
NaN,-13.71,-12.14,-10.1,-8.4,-7.31,-6.39,-4.28,NaN,-2.61,-1.35,0.120000000000001,1.72,2.92,3.76,NaN,6.9,8.01,9.74,10.82,12.21,NaN,NaN
NaN,-13.64,-11.98,-10.16,-8.28,-7.27,-6.33,-4.66,NaN,-2.65,-1.41,NaN,NaN,NaN,3.77,5.73,7.05,8.06,9.64,10.74,12.17,NaN,NaN
NaN,-13.67,-12.02,-10.08,NaN,-7.65,-5.82,-4.66,-3.45,-2.44,-1.34,0.0999999999999979,1.54,2.9,4.06,6.05,NaN,7.8,NaN,10.49,12.22,NaN,13.78
NaN,-13.8,-11.92,-9.87,-8.51,-7.36,-6.44,-4.49,-3.2,-2.5,-1.26,0.0899999999999999,1.72,2.87,4.25,5.85,6.97,7.95,NaN,10.75,12.28,NaN,NaN
NaN,-13.47,-12.04,-10.09,-8.24,-7.42,-6.38,-4.49,-3.19,NaN,-1.28,0.109999999999999,1.62,2.93,3.95,NaN,7.22,8.16,10.17,NaN,12.14,NaN,13.92
NaN,-13.68,-11.94,-10.17,-8.64,-7.34,-6.21,-4.74,NaN,-2.48,-1.6,0.129999999999999,1.74,2.88,3.87,5.72,6.89,NaN,9.77,10.28,12.08,NaN,13.64
NaN,NaN,-12.1,-9.94,-8.43,-7.34,-6.37,-4.49,-3.07,NaN,-1.33,NaN,1.81,2.81,3.91,5.75,7.4,NaN,NaN,10.7,12.2,NaN,NaN
NaN,NaN,-12.1,-10.23,-8.6,-7.41,-6.27,-4.8,-3.15,NaN,-1.37,0.0999999999999979,1.73,2.92,3.89,5.98,7.24,8.25,NaN,10.8,12.1,13.2,NaN
NaN,-13.69,-12.02,-10.34,-8.16,-7.26,-6.27,-4.73,-3.16,-2.51,-1.27,0.280000000000001,1.79,3.32,NaN,5.69,7.13,8.16,NaN,10.76,12.15,NaN,13.6
NaN,NaN,-12.05,-9.97,-8.56,-7.4,-6.33,-4.73,-3.08,-2.54,-1.54,0.419999999999998,1.74,NaN,3.58,NaN,7.01,8.09,9.78,10.75,12.19,12.9,14.04
