-19.8,NaN,-12.83,-11.57,-10.61,-8.92,-7.75,-6.6,-5.57,NaN,-2.93,NaN,0.169999999999998,1.7,2.45,3.22,4.12,5.17,5.91,7.29,9.69,NaN,12.33,14.18,NaN,18.41
-19.8,-13.54,-12.46,-11.53,NaN,-8.87,-7.67,-6.55,-5.43,-4.44,-2.99,NaN,0.0799999999999983,1.57,NaN,3.11,NaN,5.18,NaN,7.53,NaN,NaN,12.4,NaN,NaN,18.96
-19.8,-13.54,-12.5,-11.61,-10.65,-9.12,-7.75,-6.6,-5.15,-4.34,-3.08,NaN,0.0599999999999987,1.58,NaN,3.38,NaN,5.23,NaN,7.35,9.49,NaN,12.25,NaN,NaN,18.95
-19.8,-13.86,-12.54,-11.35,NaN,NaN,-8,NaN,-5.46,-4.45,-2.8,NaN,0.0500000000000007,NaN,2.14,3.4,NaN,5.24,6.51,NaN,NaN,NaN,12.37,14.18,17.37,18.41
NaN,NaN,NaN,-11.6,NaN,-9.06,-7.66,-6.8,-5.54,-4.51,-3.17,NaN,0.190000000000001,NaN,NaN,3.42,4.01,5.25,6.47,NaN,9.76,NaN,11.92,14.18,NaN,18.97
-19.8,-13.57,-12.52,-11.58,-10.67,-9.06,-7.72,-6.62,-5.41,-4.56,-3.32,NaN,0.0300000000000011,1.63,2.37,3.25,4.38,5.28,NaN,7.41,9.66,11.36,12.09,NaN,17.37,18.48
-19.8,NaN,-12.86,-11.45,-10.66,-8.93,-7.79,-6.5,-5.51,-4.5,-3.11,NaN,-0.0399999999999991,1.73,NaN,3.18,NaN,5.25,6.35,7.38,9.71,NaN,12.22,14.18,NaN,18.44
-19.8,-13.68,NaN,-11.28,NaN,NaN,-7.49,NaN,-5.67,-4.43,-2.99,NaN,0.0799999999999983,1.51,2.61,NaN,NaN,5.25,NaN,7.49,NaN,11.43,12.1,NaN,17.37,18.41
-19.8,NaN,NaN,NaN,-10.63,NaN,-7.88,NaN,-5.7,-4.75,-3.3,NaN,0.0300000000000011,NaN,2.53,3.15,4.47,5.33,6.18,7.38,NaN,11.2,12.23,14.18,17.37,18.95
-19.8,NaN,-12.96,-11.55,NaN,-9.1,-7.86,-6.71,-5.56,-4.56,-2.73,NaN,0.0899999999999999,NaN,2.6,3.2,4.21,5.23,6.37,7.45,9.62,11.36,12.06,14.18,17.37,18.48
NaN,NaN,-12.57,-11.65,-10.63,-9,-7.56,-6.34,-5.27,-4.48,-3.11,NaN,0.129999999999999,1.62,NaN,3.23,NaN,5.25,6.13,7.14,9.66,NaN,NaN,NaN,NaN,18.97
-19.8,-13.91,-12.43,-11.41,-10.66,-9.04,-7.76,-6.69,-5.65,-4.43,-3.16,NaN,-0.0500000000000007,NaN,2.39,3.28,NaN,5.28,6.4,NaN,9.68,11.43,12.11,14.18,17.37,18.41
-19.8,-13.5,NaN,-11.66,-10.6,NaN,-7.78,-6.73,-5.55,-4.44,-3.19,NaN,0.0399999999999991,1.8,NaN,3.2,4.1,5.21,NaN,7.47,10.05,NaN,12.18,14.18,NaN,18.42
-19.8,-13.91,-12.31,-11.45,NaN,-9.04,-7.75,-6.72,-5.66,-4.47,-3.2,NaN,-0.120000000000001,1.54,2.41,3.45,NaN,5.22,6.24,7.61,9.57,NaN,12.22,14.18,17.37,18.41
