-11.55,NaN,-9.02,-7.55,NaN,-5.97,-4.86,-3.85,-2.97,-1.41,0.419999999999998,1.4,3.52,4.45,5.24,6.25,7.44,NaN,9.74,NaN,14.18,NaN
-11.82,-9.9,-9.02,-7.47,-6.77,-6,NaN,-3.83,-2.9,-1.4,0.27,NaN,NaN,NaN,5.12,6.34,7.31,8.6,9.77,NaN,14.18,18.41
-11.46,NaN,-8.73,-7.6,NaN,-6.3,-4.6,-3.76,-2.82,-1.4,0.73,NaN,NaN,3.98,5.03,6.1,7.48,NaN,9.74,12.91,14.18,18.41
-11.58,-9.88,-9.04,-7.36,NaN,-5.85,-4.65,NaN,-2.87,-1.53,0.669999999999998,1.63,3.38,4.04,5.23,NaN,7.41,8.08,NaN,NaN,NaN,18.41
-11.83,-10.11,-8.99,-7.61,-6.62,NaN,-4.94,-4.23,-2.96,-1.52,0.57,1.71,3.21,3.92,5.16,6.17,7.4,8.32,NaN,12.91,NaN,18.41
-11.67,NaN,-9.04,NaN,-6.82,-5.81,-4.57,NaN,-2.87,-1.44,NaN,1.21,3.38,NaN,5.14,NaN,7.47,NaN,10.11,12.91,14.18,NaN
-11.42,-10.11,-8.98,-7.6,-6.87,-5.69,-4.58,NaN,-2.97,-1.48,0.640000000000001,NaN,3.62,NaN,5.31,NaN,7.67,NaN,9.84,12.91,NaN,18.41
-11.36,-10.01,-9.04,-7.62,-6.64,-6.08,-4.62,NaN,-2.82,-1.46,NaN,1.22,NaN,3.83,5.17,6.17,7.35,NaN,9.79,12.91,14.18,NaN
-11.73,-9.9,-8.92,NaN,-6.8,-5.89,-4.83,NaN,-2.71,-1.49,NaN,NaN,3.58,NaN,5.21,6.22,7.43,8.07,10.23,NaN,14.18,NaN
-11.53,-10.11,-9.05,-7.64,NaN,-6.07,-4.66,NaN,-2.96,-1.35,0.68,NaN,3.44,4.31,5.44,5.99,7.32,7.95,9.58,NaN,14.18,NaN
-11.62,-10.05,-8.94,-7.77,-6.65,-6.13,-4.61,NaN,-2.67,-1.49,NaN,1.57,NaN,3.9,5.38,NaN,7.37,8.22,9.62,12.91,NaN,18.41
-11.5,-10.1,-9.04,-7.38,-6.92,-5.51,-4.59,-3.91,-2.89,-1.45,NaN,NaN,NaN,3.73,5.2,NaN,7.41,NaN,NaN,12.91,14.18,18.41
-11.72,-9.97,-9.1,-7.7,-6.68,-5.5,-4.59,NaN,-2.86,-1.54,0.690000000000001,NaN,NaN,4.11,5.26,6.28,7.4,NaN,10.22,NaN,14.18,NaN
-11.6,-10.11,-8.9,-7.53,-6.35,NaN,-4.68,-3.85,-2.97,-1.39,0.559999999999999,NaN,3.43,NaN,5.36,NaN,7.39,8.06,10.15,12.91,14.18,NaN
-11.76,-9.9,NaN,NaN,-6.77,-6.13,-4.66,NaN,-2.64,-1.57,0.690000000000001,NaN,3.32,4.22,5.16,6.24,7.54,NaN,NaN,12.91,14.18,NaN
