-14.02,NaN,-10.8,-9.66,NaN,-7.56,-6.69,NaN,-4.97,-3.06,-1.67,0.23,NaN,1.84,NaN,4.34,5.02,NaN,6.83,NaN,8.45,9.95,NaN,NaN
NaN,-12.24,-10.64,-9.33,-8.37,-7.54,-6.64,NaN,-5.13,NaN,-1.84,NaN,NaN,1.99,NaN,4.07,5,NaN,6.53,NaN,9.04,NaN,10.65,11.9
NaN,-12.22,-11.04,-9.58,-8.49,NaN,-6.68,NaN,-5.09,-3.32,-1.82,0.41,NaN,2.02,NaN,3.99,4.98,5.99,6.7,NaN,NaN,10.04,NaN,11.9
NaN,-12.27,-10.31,-9.1,-8.35,NaN,-6.73,NaN,-5,NaN,-1.73,NaN,0.899999999999999,2.32,2.85,3.98,5.05,5.9,NaN,7.23,NaN,9.96,NaN,NaN
-14.02,-12.28,-10.77,-9.2,-8.37,-7.47,-6.65,NaN,-4.89,-3.12,-1.75,NaN,0.759999999999998,2.06,NaN,3.96,4.97,5.91,6.94,NaN,NaN,NaN,10.65,11.9
NaN,-12.27,-10.86,-9.14,NaN,-7.83,-6.66,-6.17,-4.85,-3.41,-1.76,0.349999999999998,0.919999999999998,2.04,NaN,4.15,NaN,NaN,6.78,NaN,8.45,9.86,NaN,11.9
-14.02,-12.28,-10.61,-9.25,NaN,-7.6,NaN,-5.99,-4.74,NaN,-1.86,0.280000000000001,NaN,1.99,NaN,4.08,4.93,6.07,6.73,7.62,8.37,NaN,10.65,11.9
-14.02,NaN,-10.7,-9.19,NaN,NaN,-6.63,-6.2,-5.04,-3.6,-1.8,NaN,0.989999999999998,2.19,NaN,4.28,5.19,6.15,6.56,NaN,NaN,9.87,10.64,11.9
-14.02,-12.2,NaN,NaN,-8.49,NaN,-6.94,-5.94,-4.8,NaN,-1.89,0.349999999999998,NaN,1.93,2.94,4.22,4.98,NaN,6.54,7.49,8.56,NaN,10.65,11.9
-14.02,-12.19,-11.17,-9.24,-8.3,-7.35,-6.67,-5.8,-4.95,-3.26,-1.86,0.219999999999999,0.899999999999999,2.13,3.04,4.04,4.88,NaN,6.72,NaN,NaN,9.77,NaN,11.9
NaN,-12.26,-10.81,-9.54,-8.08,NaN,-6.72,NaN,-4.93,NaN,-1.92,NaN,0.780000000000001,1.96,NaN,NaN,4.69,NaN,6.67,NaN,NaN,10.04,NaN,11.9
