-13.52,-12.41,-10.25,-9.41,-7.99,-6.79,-5.84,-4.91,-2.88,-2,0.419999999999998,NaN,2.12,NaN,3.83,4.55,6.8,8.31,9.41,10.87,NaN,14.15
-13.52,NaN,-10.27,-8.83,-7.5,NaN,-5.76,NaN,-2.97,-1.94,0.419999999999998,NaN,2.11,NaN,3.8,4.53,6.95,8.13,9.42,10.81,NaN,14.15
-13.52,-12.41,-10.05,NaN,-7.86,NaN,-5.58,-4.86,-3.16,-1.99,0.140000000000001,NaN,1.81,NaN,3.79,4.65,6.75,8.37,NaN,10.78,11.74,14.15
NaN,NaN,-10.11,-9.01,NaN,-6.77,-5.82,-4.39,-2.95,-1.98,0.349999999999998,1.19,2.22,NaN,3.96,5.09,6.73,8.2,9.61,10.82,11.81,14.15
-13.52,-12.41,-10.05,-9.17,NaN,-6.78,-5.73,-4.72,-2.72,-2.09,0.579999999999998,NaN,1.98,NaN,3.8,4.5,6.8,NaN,NaN,10.87,12.05,NaN
NaN,NaN,-10.19,-8.78,NaN,-6.55,-5.83,-4.63,-2.88,-1.94,0.27,NaN,1.81,NaN,NaN,4.68,6.84,NaN,9.33,10.43,NaN,NaN
NaN,NaN,-10.15,NaN,NaN,NaN,-5.86,-4.6,-3.22,-1.85,0.460000000000001,NaN,1.81,NaN,NaN,4.59,7,8.46,NaN,10.89,12.16,14.15
-13.52,NaN,-10.06,NaN,NaN,-6.45,-5.65,-4.75,-3.45,-1.72,0.509999999999998,NaN,2.2,NaN,NaN,4.74,6.65,8.64,NaN,10.82,11.83,NaN
-13.52,-12.41,-10.08,-8.73,NaN,-6.5,NaN,-5.03,-2.95,-1.52,0.460000000000001,1.32,2.34,NaN,3.97,4.83,6.77,8.2,NaN,10.79,NaN,14.15
NaN,-12.41,-10.1,NaN,-7.73,-6.6,-5.77,-4.78,NaN,-1.87,0.41,1.2,NaN,NaN,NaN,4.89,6.53,NaN,NaN,10.91,12.03,NaN
NaN,-12.41,-10.25,NaN,NaN,-7.04,-5.54,-4.66,-3.11,-1.74,0.239999999999998,NaN,1.59,NaN,NaN,4.58,6.27,NaN,NaN,10.78,11.7,14.15
-13.52,NaN,-10.18,NaN,NaN,-6.43,-5.69,-4.72,NaN,-1.46,0.440000000000001,NaN,1.88,NaN,3.76,4.59,6.7,7.98,9.42,10.71,11.99,NaN
NaN,-12.41,-10.07,-8.74,-7.52,-6.57,-5.63,-4.69,-3.06,-1.86,0.349999999999998,1.14,NaN,3.05,3.81,4.8,6.71,8.4,9.44,10.78,NaN,14.15
-13.52,-12.41,-10.04,NaN,NaN,-6.65,-5.9,-4.73,-3.05,-1.98,0.41,NaN,1.92,NaN,3.77,4.9,6.73,8.35,9.4,NaN,12.1,14.15
NaN,-12.41,-10.04,-8.86,NaN,-6.73,-5.62,-4.54,-3.48,-1.53,0.00999999999999801,NaN,1.85,3.02,3.85,5.01,6.67,8.28,NaN,10.85,11.97,NaN
NaN,-12.41,-10.19,NaN,-7.49,NaN,-5.83,-4.81,-2.93,NaN,0.18,NaN,NaN,NaN,3.93,4.82,6.74,8.27,9.53,10.79,11.93,NaN
-13.52,NaN,-10.07,-9.34,-7.57,-6.57,-5.6,-4.71,-3,-1.96,0.550000000000001,NaN,2.21,NaN,NaN,4.65,6.69,8.42,NaN,10.75,11.68,14.15
NaN,-12.41,-10.12,-8.82,NaN,NaN,-5.74,-4.56,-2.92,-1.46,0.0799999999999983,1.24,1.92,3.05,3.87,5.03,6.7,8.34,9.63,10.85,11.98,14.15
-13.52,-12.41,-9.96,NaN,NaN,NaN,-5.74,-4.98,-3.44,-1.88,0.18,NaN,1.85,3.07,NaN,4.56,6.79,NaN,9.32,10.67,12.06,14.15
-13.52,NaN,-10.14,NaN,-7.42,NaN,-5.86,-4.67,-2.7,-1.92,0.509999999999998,NaN,2.39,2.9,3.97,5.06,6.67,8.05,9.54,10.83,11.96,14.15
NaN,NaN,-10.1,-9.35,NaN,-6.72,-5.73,-4.45,-3.1,-1.86,0.5,1.13,1.92,NaN,3.87,4.93,NaN,NaN,9.66,10.89,12,NaN
NaN,-12.41,-10,-8.78,-7.65,-6.77,-5.76,-4.93,NaN,-1.93,0.0199999999999996,1.37,2.4,NaN,4.1,5,6.8,8.18,9.3,11.04,NaN,14.15
