NaN,NaN,NaN,-10.78,-9.63,-8.9,-6.85,-6.06,-4.3,NaN,-2.04,NaN,0.149999999999999,NaN,NaN,NaN,4.76,7.02,8.06,NaN,10.55,11.94,13.87,NaN
-17.81,-14.74,NaN,NaN,-9.88,NaN,-7.02,-5.99,-4.42,NaN,-2.54,-1.42,0.0799999999999983,1.67,NaN,NaN,5.31,NaN,8.21,9.67,10.43,11.76,13.87,30.45
-17.81,-14.74,-11.99,NaN,-9.35,NaN,-7.06,-5.92,NaN,-3.54,-2.3,-1.37,0.00999999999999801,NaN,2.72,4.2,5.35,NaN,8.09,9.76,10.67,12.03,13.87,30.45
-17.81,NaN,NaN,-10.77,-9.83,-8.9,-6.82,-5.96,-4.82,-3.28,-1.88,NaN,-0.0500000000000007,1.59,2.44,NaN,5.33,7.03,8.43,NaN,10.69,12.06,NaN,30.45
-17.81,-14.74,-11.99,-10.78,NaN,-9.28,-6.84,-5.98,-4.37,-3.24,-2.23,-1.46,0.0399999999999991,1.81,NaN,4.3,5.36,NaN,8.31,9.86,10.6,11.82,NaN,30.45
-17.81,-14.74,-11.99,-10.78,-9.72,-8.94,-6.94,-5.95,NaN,-3.66,NaN,NaN,0.0700000000000003,1.52,2.46,4.16,5.27,7.23,8.3,NaN,10.61,11.81,13.87,30.45
NaN,-14.74,NaN,NaN,-9.83,-9.25,-6.86,-5.9,-4.83,NaN,-2.22,-1.14,0.0399999999999991,1.62,NaN,NaN,5.33,7.14,8.4,NaN,10.38,11.83,13.87,30.45
-17.81,-14.74,-11.99,-10.78,-9.54,NaN,-6.93,-5.95,NaN,-3.9,-2.17,-1.25,0.0999999999999979,NaN,2.32,4.14,5.22,NaN,8.7,NaN,10.37,12.01,13.87,30.45
-17.81,-14.74,-11.99,-10.77,-9.78,-8.83,-6.98,-5.94,-4.72,-3.3,-2.31,-1.43,0.0599999999999987,1.86,NaN,4.31,5.34,7.1,8.25,9.7,10.52,11.98,13.87,NaN
NaN,-14.74,-11.99,NaN,-9.83,NaN,-6.82,-5.99,-4.29,NaN,-2.28,-1.6,0.0500000000000007,1.54,2.82,NaN,5.06,7.18,8.27,NaN,10.55,NaN,NaN,30.45
-17.81,-14.74,-11.99,-10.78,-9.71,-8.93,-7.48,-5.8,-4.62,-3.76,NaN,-1.64,-0.0599999999999987,1.65,NaN,NaN,5.2,NaN,8.2,NaN,10.48,11.94,13.87,NaN
NaN,-14.74,-11.99,-10.78,-9.62,-8.91,-7.17,-5.91,-4.62,-3.8,-2.12,-1.54,0.0899999999999999,1.78,2.49,4.19,5.16,7.1,8.31,10.07,NaN,11.6,13.87,30.45
-17.81,-14.74,-11.99,-10.78,-9.74,-8.81,NaN,-5.89,-4.3,NaN,-2.47,-1.65,0.0799999999999983,NaN,2.38,4.22,5.05,NaN,8.37,10.15,NaN,11.85,13.87,NaN
-17.81,NaN,-11.99,NaN,-9.83,-8.89,-7.04,-6.01,-4.42,-3.61,-2.22,-1.32,0.0399999999999991,1.53,2.43,4.28,5.52,7.12,8.21,NaN,10.36,11.84,13.87,30.45
-17.81,NaN,-11.99,NaN,-9.73,-8.81,-7.3,-6.02,-4.36,-3.32,NaN,-1.6,0.0299999999999976,1.6,2.82,4.42,4.87,7.01,8.27,9.79,10.65,NaN,13.87,30.45
-17.81,-14.74,-11.99,-10.78,-9.8,-8.93,-7.04,-5.8,-4.29,NaN,NaN,-1.37,0.00999999999999801,NaN,2.22,4.27,5.35,7.17,8.36,9.86,NaN,11.8,NaN,NaN
-17.81,-14.74,NaN,-10.78,NaN,-9.07,-7.09,-5.96,-4.47,NaN,-2.2,NaN,0.0999999999999979,NaN,2.26,NaN,5.17,7.04,NaN,9.63,10.68,11.96,13.87,30.45
-17.81,NaN,-11.99,NaN,-9.81,-8.71,-6.96,-6,-4.81,NaN,-2.36,NaN,0,1.69,2.23,4.08,5.17,7.06,8.37,9.85,10.64,12.06,NaN,30.45
