i,N,boot,peaks_splithalf,peaks_spearmanbrown,jsd
335,5000,335,0.3823461640187881,0.553184396167777,8.153595156462747e-4
335,5500,335,0.38024859454443405,0.5509856645352198,9.462963377090588e-4
335,6000,335,0.19273476397589967,0.32318126342428644,8.204192146631642e-4
335,6500,335,0.33363526567447493,0.5003395969823003,7.539269315511854e-4
335,7000,335,0.3411888308998479,0.5087856728883331,8.959774604690293e-4
335,7500,335,0.32874229502033026,0.4948172361974831,7.97810050843638e-4
335,8000,335,0.3359858009005843,0.5029781015248773,4.910846933094392e-4
335,8500,335,0.2285485478377256,0.3720627047909119,5.414207961475386e-4
335,9000,335,0.36383169059329196,0.5335433882387913,4.1952525994075796e-4
335,9500,335,0.4396296019142498,0.6107537679548715,3.9296802388744535e-4
335,10000,335,0.4558011972003999,0.6261860452882374,3.9045705731407805e-4
335,10500,335,0.3345898882535413,0.5014122933171467,5.769812275245622e-4
335,11000,335,0.43932743510480793,0.6104621149986171,4.7776995096626565e-4
335,11500,335,0.48094505913358804,0.6495110080788009,3.980075768300543e-4
335,12000,335,0.2437634390633685,0.3919771741271597,6.03484918727405e-4
335,12500,335,0.5581125488454425,0.7163956791940383,2.597811531842598e-4
335,13000,335,0.5241922833235214,0.6878295987439501,3.1474651162145166e-4
335,13500,335,0.49055302967630837,0.65821613845277,3.4447991146206074e-4
335,14000,335,0.5528313078302443,0.7120300898656016,2.5798513012468025e-4
335,14500,335,0.6001031020957457,0.7500805433221855,2.635626779985501e-4
335,15000,335,0.38871097316347963,0.55981551334328,3.611372597205246e-4
336,500,336,0.030092220341074963,0.05842626465252033,0.011356419566079265
336,1000,336,-0.018361162612421655,-0.03740920165971827,0.004064232633096888
336,1500,336,-0.01333787635091689,-0.027036360332933277,0.004089746758936048
336,2000,336,0.18873999328919594,0.31754630003985973,0.002455674428650484
336,2500,336,0.16481674705302307,0.2829917194614657,0.0018074017611028278
336,3000,336,0.4648115408778954,0.6346366449288392,8.677102009191737e-4
336,3500,336,0.18966707339249206,0.31885739739208124,0.0017477900088129449
336,4000,336,0.27305242358411064,0.4289727878061261,0.001110132232234822
336,4500,336,0.28083181323592504,0.4385147375851395,8.62860075501633e-4
336,5000,336,-0.041321807239142735,-0.08620579366709445,8.286216513888329e-4
336,5500,336,0.38692476930326475,0.5579607169286337,6.19099492846571e-4
336,6000,336,0.1829356916696166,0.3092910171835595,8.107344938311649e-4
336,6500,336,0.36704641392693454,0.5369918829201542,7.950296474035865e-4
336,7000,336,0.10376856757603609,0.18802595149800316,9.180533690369166e-4
336,7500,336,0.5668286579163563,0.7235362399742575,3.551883415653564e-4
336,8000,336,0.18975999758605192,0.3189887001934222,8.290272230763883e-4
336,8500,336,0.16579878304833115,0.28443807878200117,6.986800650613521e-4
336,9000,336,0.24070210526048574,0.3880095056499485,5.789709012947098e-4
336,9500,336,0.43643964558494464,0.6076686158397117,4.430549433151957e-4
336,10000,336,0.32136331910784427,0.48641174529473363,5.699147533391584e-4
336,10500,336,0.3794269417766651,0.5501225621821961,3.5643294697839436e-4
336,11000,336,0.4886312778341663,0.6564839596076254,4.486765276775314e-4
336,11500,336,0.3027967822356463,0.46484115767623574,6.139801522509158e-4
336,12000,336,0.4044679167392767,0.5759731666613236,3.863540203187842e-4
336,12500,336,0.545757485287825,0.706135976027576,2.969208023718083e-4
336,13000,336,0.6049610756167665,0.7538638597628139,2.484594527694385e-4
336,13500,336,0.5697701722667339,0.7259281420081908,2.6396003682747937e-4
336,14000,336,0.5551839997374738,0.7139785386567671,3.8006814576824384e-4
336,14500,336,0.5523308779533878,0.7116148828806235,3.176582998797844e-4
336,15000,336,0.33813534587615046,0.505382877626261,5.026388035862051e-4
337,500,337,0.15655334965830575,0.27072395701341084,0.012755664246460144
337,1000,337,0.26857788473065,0.42343144707693786,0.0052132518285523104
337,1500,337,-0.09749517334679765,-0.2160546303299966,0.0032049300079214473
337,2000,337,0.16238762918356112,0.279403574343989,0.0017884719498363966
337,2500,337,-0.1768277611139941,-0.4296251811244122,0.0028391217108153137
337,3000,337,0.14784201488335869,0.25759993616958177,0.001546746399523838
337,3500,337,-0.019626178873863885,-0.040038153714303956,0.0012136572034524068
337,4000,337,0.28651146494270124,0.4454083352540693,0.0011151132941832754
337,4500,337,0.3381504723497133,0.5053997728012471,7.980690382212986e-4
337,5000,337,0.20435675223606714,0.3393624884929627,9.238463029878131e-4
337,5500,337,0.32449636141800314,0.48999207679302037,6.440177863999508e-4
337,6000,337,0.2536201044708739,0.4046203527948708,0.0010260769350058092
337,6500,337,0.42692059464470083,0.5983803110655963,5.536997749954566e-4
337,7000,337,0.3318691439779374,0.4983509761127627,8.697025783130333e-4
337,7500,337,0.26788166606103414,0.42256572238838364,6.743303145177073e-4
337,8000,337,-0.04159421466110797,-0.08679875538606076,9.04898435987591e-4
337,8500,337,0.4793110412645361,0.6480192845107331,4.062630709669369e-4
337,9000,337,0.16138884016239968,0.2779238693904314,6.582100222320335e-4
337,9500,337,0.2437940987505612,0.3920168121001084,5.509929104631922e-4
337,10000,337,0.43689382090360507,0.608108705803829,5.046916312760084e-4
337,10500,337,0.44153667942153163,0.6125916679396796,4.097970494801569e-4
337,11000,337,0.5206560129900876,0.6847781596132504,3.0562495021489115e-4
337,11500,337,0.38429100814438666,0.5552170835228075,4.2004815030314673e-4
337,12000,337,0.5618322265428021,0.7194527260926704,2.5747650188389867e-4
337,12500,337,0.5156073828805402,0.6803970325092831,4.147287313537785e-4
337,13000,337,0.5246605686665411,0.6882326197042087,3.4316476402819636e-4
337,13500,337,0.578368073139833,0.7328684392218993,3.2147490363485366e-4
337,14000,337,0.5772071237725613,0.7319357300288184,2.986570885163966e-4
337,14500,337,0.4152058305543856,0.5867780100817348,3.510697117729185e-4
337,15000,337,0.5645915494309766,0.7217111068205779,3.264694217282282e-4
338,500,338,-0.21858332902968644,-0.5594539690540863,0.01576378271037461
338,1000,338,0.3137046860977107,0.47758783144719325,0.004865534224607499
338,1500,338,-0.05563544123389987,-0.11782619480466894,0.00258223669404443
338,2000,338,0.26374074289372595,0.41739691368944837,0.002119850351795305
338,2500,338,0.18322846273843943,0.3097093562377282,0.0016006426075022356
338,3000,338,0.31814618636860725,0.4827176069826911,0.0013022773167269204
338,3500,338,-0.24684969023523676,-0.6555124177332864,0.0017828509710520238
338,4000,338,0.4910101086189801,0.6586274711091917,9.201758374312643e-4
338,4500,338,0.21455075876716542,0.3533006047189762,0.0010149811181494575
338,5000,338,0.3501480538504019,0.5186809740633063,7.232139582289028e-4
338,5500,338,0.13627837716341687,0.23986794064253789,7.911817683892332e-4
338,6000,338,0.060268213282494265,0.11368484413186233,8.880262315410132e-4
338,6500,338,0.6388777922905506,0.7796527542149846,4.897411660024435e-4
338,7000,338,0.4992722568523526,0.6660194698734035,4.279466764370878e-4
338,7500,338,0.3499161709890371,0.5184265193781116,5.765055035453629e-4
338,8000,338,0.36097531548983103,0.5304656320822568,4.3704663513077254e-4
338,8500,338,0.42333194642899724,0.5948464059857523,4.3710397615120684e-4
338,9000,338,0.3471647507838188,0.5154005856846068,4.526098788284105e-4
338,9500,338,0.4565786304270864,0.6269193037566562,4.236059651970864e-4
338,10000,338,0.4196902006323564,0.5912419490469379,5.46246818677483e-4
338,10500,338,0.4392324054556314,0.6103703665796484,4.645259504347947e-4
338,11000,338,0.4884149995711902,0.6562887362891422,3.286781785850389e-4
338,11500,338,0.33345970703217137,0.5001421569375193,5.750476561035754e-4
338,12000,338,0.4121643740276403,0.5837342757091435,2.755622012670982e-4
338,12500,338,0.46105060586567936,0.6311220213929616,3.926589742633527e-4
338,13000,338,0.5653314172004741,0.7223153013967409,2.952849272560461e-4
338,13500,338,0.45872126081127307,0.6289361417220362,3.7555138130085613e-4
338,14000,338,0.5715152022203339,0.7273428871866614,2.7657168514281334e-4
338,14500,338,0.5875087358441554,0.7401644130565977,2.4878059153484377e-4
338,15000,338,0.4858647416871135,0.6539824629467177,3.1342599503587617e-4
339,500,339,-0.028119520397749825,-0.05786621089304718,0.014045215984722165
339,1000,339,0.2191770126473269,0.35954912268466227,0.0036818723939637255
339,1500,339,-0.036644684285666036,-0.0760771933011939,0.0032416250639460244
339,2000,339,0.1220291294999333,0.21751508279347315,0.002298262538227713
339,2500,339,9.537285953658738e-4,0.001905639727631041,0.0022684584416192465
339,3000,339,0.20372167140208436,0.338486339894157,0.001099624728040368
339,3500,339,0.14013105025227177,0.24581568973367685,0.0012114516830134653
339,4000,339,0.362562784113388,0.5321777291155145,0.00102554797338389
339,4500,339,0.4574032318586175,0.6276961953423061,7.136758521777602e-4
339,5000,339,0.07424643447165269,0.13822979921393802,0.0010092527891984214
339,5500,339,0.38709510622920573,0.558137801064726,7.244571465959468e-4
339,6000,339,0.2957201013980188,0.4564567626587736,9.693878604648035e-4
339,6500,339,0.27500220614563353,0.431375263227148,8.394977799922334e-4
339,7000,339,0.33106570704114613,0.4974445743585101,6.672446742559677e-4
339,7500,339,0.3015542613010737,0.4633756275356984,7.399508107997614e-4
339,8000,339,0.4884843887677994,0.6563513765464181,4.962849472194597e-4
339,8500,339,0.4729157523389475,0.6421490863791374,4.878349135144447e-4
339,9000,339,0.3715190845233626,0.5417629090483633,4.396758011375473e-4
339,9500,339,0.4798114620588305,0.6484764773902737,5.470588408830198e-4
339,10000,339,0.4832201579486897,0.6515825116845616,5.755457972528256e-4
339,10500,339,0.5382782731281675,0.6998451223438931,3.2688209669016924e-4
339,11000,339,0.5941575276498073,0.7454188401641163,3.10186829609623e-4
339,11500,339,0.4120824515597052,0.5836521105471463,4.2541679923721473e-4
339,12000,339,0.45099720236110147,0.6216375905166829,3.566998188467616e-4
339,12500,339,0.5707405039090677,0.7267152053298152,3.640088556233668e-4
339,13000,339,0.40734977309715326,0.578889172946252,3.892067711588539e-4
339,13500,339,0.5067239516810012,0.6726168401526588,5.030497897492081e-4
339,14000,339,0.47705494571096874,0.6459542308784486,4.430567060388771e-4
339,14500,339,0.5749027405615692,0.7300803100470495,2.656353625712075e-4
339,15000,339,0.64415682759005,0.7835710277519371,2.178765541445454e-4
340,500,340,0.3230228252461639,0.4883102832123274,0.007680883650750702
340,1000,340,0.03233792579194811,0.06264988427532657,0.006246661498210384
340,1500,340,0.13705987272504527,0.2410776706007072,0.0032408782216587608
340,2000,340,-0.18826111480083293,-0.4638464861878373,0.002918582628320674
340,2500,340,0.1596641691009606,0.2753627702832995,0.0016845982938592488
340,3000,340,0.1530719844976632,0.26550291144979843,0.0017765213390200612
340,3500,340,0.46968904376516163,0.6391679188978322,0.0012122946837268343
340,4000,340,0.24276218845145836,0.3906816456235312,0.0011700503284974456
340,4500,340,0.4551859812189382,0.6256052313500865,0.0010662949516332938
340,5000,340,0.08786327161880551,0.1615336667963056,0.0017283239755449668
340,5500,340,0.4480180926685953,0.6188017883712068,6.022585377529364e-4
340,6000,340,0.3626147764240764,0.5322337357528002,8.146380677734946e-4
340,6500,340,0.08844058805312491,0.16250880208595872,7.459212899779187e-4
340,7000,340,0.4985528727404356,0.6653790891324659,4.983288258180188e-4
340,7500,340,0.44265997985641975,0.6136719477038177,5.786894675184056e-4
340,8000,340,0.3477481580369742,0.5160432325034334,8.06603256705635e-4
340,8500,340,0.2425379820274062,0.39039125650173745,6.709751490991018e-4
340,9000,340,0.3383269524550657,0.5055968600713434,7.020204043323838e-4
340,9500,340,0.3389699060130197,0.5063144503708116,5.72776243909035e-4
340,10000,340,0.4680558426292917,0.6376540033940432,4.521732506638085e-4
340,10500,340,0.3308283203214351,0.49717655578824793,6.084822864666356e-4
340,11000,340,0.3319201922851398,0.49840852959166154,4.6385189639479155e-4
340,11500,340,0.40538792205280794,0.5769053735151928,3.791228560422614e-4
340,12000,340,0.6782055459785366,0.8082508696312108,2.672043386460132e-4
340,12500,340,0.5620887730308314,0.7196630341824206,3.8798062997766575e-4
340,13000,340,0.5856864091592476,0.7387165656162575,2.7265702737657235e-4
340,13500,340,0.6233324711035072,0.7679664913987445,2.057855296245475e-4
340,14000,340,0.6866294211666492,0.8142030638736333,2.1625386289098877e-4
340,14500,340,0.5886120642405048,0.7410393984662489,2.9859169099106077e-4
340,15000,340,0.5494744909368778,0.7092398024631464,3.028998021827339e-4
341,500,341,-0.2125559663732671,-0.5398630437119387,0.011704576013634362
341,1000,341,0.17396149074534545,0.2963666050662321,0.004301662972856533
341,1500,341,-0.15113361072992673,-0.35608338989575056,0.004916171106118288
341,2000,341,0.19185373280277604,0.32194174087387506,0.0030928642302011037
341,2500,341,0.2407150803122323,0.38802636339626845,0.0019108140331698144
341,3000,341,0.3086181312750949,0.4716702663662206,0.0015540700782318809
341,3500,341,0.08292076038135986,0.15314280308405687,0.0011958084941464317
341,4000,341,0.3293220881966419,0.49547373224407965,9.936255942781561e-4
341,4500,341,0.11966431551709308,0.21375034259590325,0.001089835810872616
341,5000,341,0.35195658095511984,0.5206625507255155,7.526787116735937e-4
341,5500,341,0.10705182764692069,0.1933998480892503,0.0012307131247389037
341,6000,341,0.4661436038323385,0.6358771441131554,7.170301724662611e-4
341,6500,341,0.1650130933746367,0.2832810966899115,7.454073911613839e-4
341,7000,341,0.41768259711953154,0.5892469837299057,6.424863867129343e-4
341,7500,341,0.4981678654652373,0.6650361110375805,4.5606342090421826e-4
341,8000,341,0.16068152452328469,0.2768744416592309,7.414678684842869e-4
341,8500,341,0.31365179051461456,0.477526529905986,5.823339208803097e-4
341,9000,341,0.4028473518258908,0.5743281352765297,6.602703497260696e-4
341,9500,341,0.523938555530663,0.6876111292403363,5.157434575652107e-4
341,10000,341,0.5373579027511424,0.699066758351489,3.622405333495819e-4
341,10500,341,0.42282731392942,0.5943480418037498,4.72692952163832e-4
341,11000,341,0.3288616104127644,0.49495238305607314,4.4752844288805424e-4
341,11500,341,0.5359518983671051,0.6978758891302314,3.389590488530647e-4
341,12000,341,0.4947020251910651,0.6619406635617935,3.6858541460164343e-4
341,12500,341,0.4311237385857215,0.6024968029833265,3.859603449923542e-4
341,13000,341,0.4051547957545147,0.5766692708570402,3.514008068029235e-4
341,13500,341,0.4159877021703852,0.5875583545432933,3.806203424765661e-4
341,14000,341,0.5621337140705622,0.7196998682088113,2.826265712786918e-4
341,14500,341,0.7217746876934398,0.8384078275193588,1.8718912977196334e-4
341,15000,341,0.5480619516168003,0.7080620398226348,2.6238391350477447e-4
342,500,342,0.29568108125357817,0.4564102780099331,0.006214522060956525
342,1000,342,0.2236061764100001,0.3654871652675856,0.004501904068934753
342,1500,342,0.053054445839084335,0.10076296823724062,0.0032996241936931858
342,2000,342,0.33937162267808396,0.5067624502892002,0.001582169744395367
342,2500,342,0.015261159441187448,0.03006351478980518,0.0022167180286426394
342,3000,342,0.37598263785117314,0.5464932877908006,0.001001014044561068
342,3500,342,0.14216143447402207,0.24893404764535582,0.0016795607486306155
342,4000,342,0.5149869093765634,0.679856579867726,6.86081350847825e-4
342,4500,342,0.3363605260372781,0.5033978772699774,7.527243449505003e-4
342,5000,342,0.37529078437808083,0.5457620870306213,0.001002280315642181
342,5500,342,0.26717996290986473,0.4216922153603677,9.418114034160947e-4
342,6000,342,0.3761389130373187,0.5466583489120744,5.331140604084884e-4
342,6500,342,0.28398128750402374,0.4423449006115423,8.104207411493353e-4
342,7000,342,0.255106817775206,0.4065101299145305,7.050499777058765e-4
342,7500,342,0.47966506862767977,0.6483427618826559,5.550801165957005e-4
342,8000,342,0.38768379390921004,0.5587494724818765,6.013669704568079e-4
342,8500,342,0.6597818168299042,0.7950223458768245,3.4110253172409973e-4
342,9000,342,0.29537151552129,0.4560413935031219,6.352035792677611e-4
342,9500,342,0.5937541758416923,0.7451013272208297,6.064209205485056e-4
342,10000,342,0.38348108469218717,0.5543712724883527,4.268473241596697e-4
342,10500,342,0.4833477075482752,0.6516984589502185,3.51884249172922e-4
342,11000,342,0.6006981910664116,0.7505452238516201,3.7480817449698573e-4
342,11500,342,0.46944708520119094,0.6389438448365986,3.539070176866408e-4
342,12000,342,0.5539975228092126,0.7129966614203257,3.314757448857709e-4
342,12500,342,0.5681560523609852,0.7246167261294952,3.04478642659044e-4
342,13000,342,0.38668518454117745,0.5577115683530185,3.826578223307833e-4
342,13500,342,0.5290142123298865,0.6919676848834301,3.715824178231301e-4
342,14000,342,0.5804532640555684,0.7345402452029227,2.902105351512823e-4
342,14500,342,0.6134926389926751,0.7604529753239987,2.524000617105584e-4
342,15000,342,0.3872838446259107,0.55833396478475406,3.685372587379943e-4
343,500,343,0.03021817959639334,0.05866365046718911,0.010950601245901824
343,1000,343,0.014571209450075206,0.028723877268256395,0.005600029011697909
343,1500,343,0.12452564637342652,0.22147231016921545,0.0032049305315729705
343,2000,343,0.1595006958444765,0.275119620740392,0.002188802166961463
343,2500,343,0.2007923786920219,0.33443313307957123,0.001877155992468062
343,3000,343,0.23634571505772886,0.3823294927611621,0.0015913218084805886
343,3500,343,0.39093219750348446,0.5621153902471298,0.0014027973468478862
343,4000,343,0.24783201643769642,0.39722015972182834,0.0011812151165668857
343,4500,343,0.10190436218295812,0.18496044789418506,9.157140345385404e-4
343,5000,343,0.4570558329552905,0.6273690034626356,7.280486350955452e-4
343,5500,343,0.3102855121402571,0.47361511558412644,0.0011118916828366078
343,6000,343,0.3024086515691293,0.4643836651496292,7.096644232098147e-4
343,6500,343,0.13576749367708627,0.23907620958147752,9.008843702549847e-4
343,7000,343,0.3146828249195387,0.4787205232392047,8.13123698951093e-4
343,7500,343,0.14431253490207022,0.25222573466683285,7.33208607564693e-4
343,8000,343,0.34949434853601163,0.5179634118737256,6.625862069840206e-4
343,8500,343,0.43710507766065226,0.6083133160620106,5.790583818468874e-4
343,9000,343,0.38262834558104625,0.5534796777513593,5.179483934510329e-4
343,9500,343,0.5218872579981398,0.6858422071088498,4.349708312334595e-4
343,10000,343,0.3819642644628422,0.5527845752383597,6.354231246545366e-4
343,10500,343,0.5071306642842609,0.6729750462944739,5.468873505626961e-4
343,11000,343,0.3159787112747308,0.480218575828869,4.120359766085108e-4
343,11500,343,0.2750675275503612,0.4314556234975514,5.861855191691937e-4
343,12000,343,0.39570740013462996,0.56703489584774,4.0441560182413456e-4
343,12500,343,0.5367672262960862,0.6985667277533003,3.254316808773798e-4
343,13000,343,0.5210113209546782,0.6850853951930617,3.340817379254243e-4
343,13500,343,0.48278439422068453,0.6511862359792696,3.577676699329958e-4
343,14000,343,0.5921705978012881,0.7438532009309148,3.896412266505075e-4
343,14500,343,0.4393303864597227,0.6104649642537324,3.859333312472465e-4
343,15000,343,0.6172779468295182,0.7633541878681008,2.3839824968420958e-4
344,500,344,0.22838370658549517,0.3718442459975754,0.009112598607191423
344,1000,344,-0.002779958822607165,-0.005575417075101974,0.004248960202292421
344,1500,344,0.2555406078772726,0.40706068170795695,0.0032160248970331093
344,2000,344,-0.12731563421168945,-0.2917793401665517,0.0033875661174432867
344,2500,344,0.15561265212075615,0.2693162831597232,0.002128680555786494
344,3000,344,0.25780614259603485,0.4099298514537999,0.0017286165055599378
344,3500,344,0.38725523109969084,0.5583042289812954,0.0018408831020242848
344,4000,344,0.10901390204332524,0.1965960964825966,0.0012469233559437277
344,4500,344,0.28921524764273865,0.44866867370914715,9.470979820892919e-4
344,5000,344,0.33598704542281055,0.5029794960571313,7.454999819814108e-4
344,5500,344,0.4788833001207869,0.6476282477213373,5.536265135648758e-4
344,6000,344,0.34291044918761543,0.5106974175307919,4.902123583080452e-4
344,6500,344,0.40841639666083884,0.5799654102709083,4.788892270996398e-4
344,7000,344,0.31437344352458174,0.47836243964511027,7.386012043452163e-4
344,7500,344,0.5586597690965548,0.7168463319231887,4.58471846397577e-4
344,8000,344,0.5681892381169732,0.7246437155750858,3.029716206299489e-4
344,8500,344,0.2031420696914663,0.3376859222345372,9.093712518367671e-4
344,9000,344,0.41935407766342214,0.5909083353658642,4.3662844614966647e-4
344,9500,344,0.568418819242848,0.7248303989584254,4.352988673061931e-4
344,10000,344,0.49114690679052403,0.6587505289437189,4.3717342512800155e-4
344,10500,344,0.5503088385036221,0.7099344657478535,3.829376433290092e-4
344,11000,344,0.5202707805653537,0.6844448860246817,2.6154179297035486e-4
344,11500,344,0.538581847316496,0.7001016530330951,5.163931037368132e-4
344,12000,344,0.5463280353727279,0.7066133742327716,2.6441685389371215e-4
344,12500,344,0.42538136592670545,0.59686674190544875,4.5993937561169987e-4
344,13000,344,0.5029539823985184,0.6692872679918909,3.0919332615148807e-4
344,13500,344,0.4487856406268095,0.6195335293807092,4.13386750526558e-4
344,14000,344,0.6344698944313382,0.7763616773768499,2.574420357005986e-4
344,14500,344,0.633295025199845,0.775481484274229,2.802334952073264e-4
344,15000,344,0.41942856217848284,0.5909822774522171,2.925354941673852e-4
345,500,345,3.527380999783201e-4,7.052274393696243e-4,0.011422369819523385
345,1000,345,0.099151618904685615,0.18041481666285691,0.003927704408501467
345,1500,345,-0.050303786987622216,-0.10593658540147634,0.002917892492851048
345,2000,345,0.18611182797804682,0.3138183493124924,0.0024996684129850845
345,2500,345,0.37649245700377426,0.5470316311406302,0.0017359314247585703
345,3000,345,0.3662542052077846,0.5361435724211856,0.001491783079644096
345,3500,345,0.25148494182106684,0.4018984702366851,0.0011247948405179254
345,4000,345,0.1216852983060691,0.21696869610368275,0.0018872954233611116
345,4500,345,0.3955021114442752,0.5668240960738501,8.962566204344328e-4
345,5000,345,0.017945012100341082,0.03525733096980332,0.0014039813222195571
345,5500,345,0.33905071478378745,0.5064045910143634,8.044737960841784e-4
345,6000,345,0.054298745452836715,0.10300447702707757,9.948830114613152e-4
345,6500,345,0.31592653459410003,0.48015831627188543,6.23106960794668e-4
345,7000,345,0.4953472067572583,0.6625179818022942,4.952307506690228e-4
345,7500,345,0.3711355861388823,0.5413550488963679,5.18656828289394e-4
345,8000,345,0.5238011345156731,0.6874927740254752,5.359076680390953e-4
345,8500,345,0.5344201473910877,0.6965760301045846,5.708817144499553e-4
345,9000,345,0.49394226108459627,0.661260175779479,4.155145121663465e-4
345,9500,345,0.4743325983089775,0.643453992475002,4.001843666099714e-4
345,10000,345,0.6123375613333395,0.7595649645809411,2.2233963466702445e-4
345,10500,345,0.5056648377892264,0.6716831330559544,3.523803577002564e-4
345,11000,345,0.5785185673888964,0.7329892461713033,3.0029104301296065e-4
345,11500,345,0.4557186768321794,0.6261081678554521,5.201936702814099e-4
345,12000,345,0.44660674422937735,0.6174542542552427,3.329805227953648e-4
345,12500,345,0.584374512690462,0.7376721955696226,2.7199974199402507e-4
345,13000,345,0.44758628395941186,0.6183897829360222,4.639527974032798e-4
345,13500,345,0.45080028103864206,0.6214505013962498,5.72424019190824e-4
345,14000,345,0.5559110264675703,0.7145794547515626,3.4245449720507546e-4
345,14500,345,0.6445841038581072,0.7838870658495933,2.336302598488249e-4
345,15000,345,0.48780493660597823,0.6557377578256628,3.3148496388100404e-4
346,500,346,0.2386420245578037,0.3853284804267788,0.007654463607062775
346,1000,346,0.3574466830304953,0.5266456318306318,0.00403163942045082
346,1500,346,-0.008091091186022295,-0.016314181905467077,0.002858540000175398
346,2000,346,0.08978691524065456,0.1647788461854071,0.002208453498461237
346,2500,346,0.07244024706602117,0.13509423441390414,0.0021094394469723093
346,3000,346,0.2443582502503678,0.39274581930276486,0.0015820502890143834
346,3500,346,0.161876631322903,0.27864684934508344,8.769892242391078e-4
346,4000,346,0.10399449343489862,0.18839676113118414,0.0011301869168873217
346,4500,346,0.11991274010654947,0.21414657733983966,6.926440724952167e-4
346,5000,346,0.1808115996473785,0.30624970097071136,0.0013714494203123883
346,5500,346,0.28929575280929243,0.4487655406898466,0.0011166698959465455
346,6000,346,0.1934309147913092,0.32415938349499474,0.001088914338166005
346,6500,346,0.437439525255567,0.6086371183897886,6.655550814343278e-4
346,7000,346,0.6125961532269377,0.7597638776467156,3.830759777547957e-4
346,7500,346,0.5218887765632103,0.6858435183966075,4.213271756135754e-4
