"boot","degree","RMSE_interval","abs_int_size","melcon","entropy_0.25"
27,9,1.97142192169927,3.83685263522783,4.12600102360708,5.8944265326676
27,10,2.24010363923263,4.08125731671184,4.1681133076156,5.89208957076048
28,0,NA,6.76685549738063,3.9932486852362,6.58813418498992
28,1,4.09735711560721,5.69018021336316,4.04704304455993,6.35175983272536
28,2,3.21076604644038,4.80863088788759,4.12080913494406,6.21982676183916
28,3,2.5648808974934,4.17773079128479,4.18183896265012,5.87236821103564
28,4,2.35386231617739,3.75329659288409,4.27666454085312,5.80574773316239
28,5,2.06521720716648,3.89377331396091,4.19375180970922,5.8617066039464
28,6,2.78453860817906,4.17598892456266,4.20652444558582,5.98485585041338
28,7,2.3462407475979,4.16620050731575,4.22490526030144,5.93042369501795
28,8,2.43886573548301,3.96452198337433,4.15586986927633,5.903427253965
28,9,2.11325728024645,3.80395870022086,4.15960988232319,5.8491217320219
28,10,2.28521666467656,4.0315450115145,4.1781782848359,5.87821005442845
29,0,NA,6.93573792013357,3.97262796428988,6.55488739029632
29,1,3.87803572965239,5.55914541037453,3.99269890921092,6.35502501807531
29,2,3.13538048862766,4.84984606048874,4.14659580931445,6.16771160926294
29,3,2.70655561125213,4.23816722745848,4.17005841926989,5.94703440018272
29,4,2.3195823726434,4.08195909863033,4.16371842310029,5.91964076604146
29,5,2.07515211206805,4.10718003739381,4.21471818546464,5.90362328009545
29,6,2.8582811282837,4.28155452086818,4.19260668373073,6.07336190294606
29,7,2.43922054323139,4.16203581662266,4.19547325899159,5.9906289853235
29,8,2.48852117961133,3.76149359488328,4.19741656223022,5.89648506617174
29,9,1.89393669960003,3.70327045307794,4.16523309869089,5.88061163888804
29,10,2.50437479842805,4.37485510117631,4.14262878298142,6.02078147168938
30,0,NA,7.17244776378227,3.97960509963999,6.57208849058962
30,1,4.19077123999725,5.43507002518818,4.05733549945137,6.31120077927693
30,2,2.72782655251632,4.6057672043341,4.19315718426008,6.07272801908917
30,3,2.35850008576082,4.25532794754412,4.16078269425569,5.9259491466115
30,4,2.87614008131843,3.96349206727373,4.1824669244604,5.88621338725884
30,5,2.32860369361218,4.18540692021931,4.19201891903443,5.91069232520239
30,6,2.54100463131867,4.36076411610244,4.17456336959264,5.99487659503709
30,7,2.36020154559692,4.30096921737708,4.1659963233753,6.01637129372889
30,8,2.6108244570684,3.88868336754715,4.19450936971335,5.97481621385836
30,9,1.95627524876653,3.785756088984,4.14483054195205,5.83065814457999
30,10,2.36969711691654,4.20982152289138,4.14958239662276,5.95744053349715
31,0,NA,6.54856542014255,4.03259266152594,6.48471179949006
31,1,3.61803892287503,5.23945049717625,4.06656313737463,6.3159537835792
31,2,3.0102755313122,4.54271472177917,4.17658669107089,6.10253506912702
31,3,2.73788210003755,4.01828002237969,4.16367906549061,5.91167695620389
31,4,2.70104626125109,3.88695097379977,4.17226660692149,5.92936765049445
31,5,2.35960805512311,4.1461516635039,4.16866511553068,5.94974885713634
31,6,2.8229406791766,4.40534757481486,4.21281612596198,5.97863180607314
31,7,2.37908106081785,4.42613563370673,4.16858432971022,6.04581135159523
31,8,2.6872948014741,4.20238914764873,4.18082648970368,5.92910350129117
31,9,2.07789335799416,3.96614664802128,4.14279163506867,5.81859894673357
31,10,2.31474764672187,4.25221524227481,4.12157999077212,5.94580215229277
32,0,NA,7.15665542727413,4.03350785291002,6.63726648393279
32,1,3.96304942962232,5.72292695840511,4.01243062259847,6.34183844087043
32,2,2.86258842909224,4.99456873918285,4.10759645839997,6.24610079279043
32,3,2.51601379965767,4.31965506048201,4.13968139796981,6.01531523116151
32,4,2.45392593062626,4.14363225967109,4.18501516912289,5.87516954688476
32,5,2.3389548940837,4.26084576543181,4.17214044563555,5.90529086722451
32,6,2.80015556002833,4.45785213780355,4.22027230913638,5.97529180486945
32,7,2.45241326105113,4.6195325716209,4.16228483159212,6.04995443391382
32,8,2.93125727108935,4.17453153141506,4.18056521502788,5.99419013537838
32,9,1.99678327936329,3.893937071795,4.17927200382572,5.83941397705334
32,10,2.40873868332434,4.24633320545831,4.17315324436124,6.0440786615131
33,0,NA,7.06223819017975,4.00902669389656,6.57368059297092
33,1,3.70230384637135,5.61726174155721,4.02662659821996,6.29358961930221
33,2,2.73946941272195,4.96305949122891,4.13613197486243,6.17339678262068
33,3,2.68645558756846,4.24208927720631,4.20101244866178,5.95794013591087
33,4,2.58869469590699,4.14045282224149,4.1477272028574,5.9265285174718
33,5,2.35886985749699,4.08883153289856,4.19896525635597,5.94119893998869
33,6,2.69846147871238,4.43050249863244,4.20940715926012,6.00773409078805
33,7,2.46862999097399,4.39281694932845,4.18930859998399,6.00467885509133
33,8,2.69045427243287,3.99854663511282,4.19399335872185,5.92645511123299
33,9,2.19786249416533,3.89353870778561,4.15000950834327,5.94964039652421
33,10,2.26685389040682,4.2764318252762,4.14946418954534,6.02298256020485
34,0,NA,7.30118023926097,3.93668552141344,6.59796880197867
