"boot","degree","mean_error_interval","mean_abs_int_size","melcon","interval_entropy_0.25"
161,9,0.840805904254866,5.55987361903473,4.14636017909155,5.95556345505857
161,10,0.627739797550848,5.50025477449963,4.15387631196337,5.97948257859588
162,0,0,7.86713833325314,3.84839873252401,6.41018572150793
162,1,1.49166760937146,6.96369590463662,4.00198135625642,6.25905737840999
162,2,1.04031596649784,6.62210949927101,4.03087132829907,6.13184308772272
162,3,0.95202811104934,6.40176837617724,4.03188834966293,6.0989440220917
162,4,0.68773999739599,6.31041933972407,4.09540283097323,6.01178828870625
162,5,0.902136171185317,6.08267212821914,4.04191951807454,6.03320972849379
162,6,0.842355528933554,5.94442381891403,4.14021282673065,6.05834794345102
162,7,1.00445772269915,5.65998961742832,4.10772908244147,6.00597011991304
162,8,0.853366688865152,5.4956520817857,4.19456537034777,5.9739840696877
162,9,0.82334871598854,5.54440675256441,4.10828360066628,5.95079054108526
162,10,0.659502718725224,5.44767886649438,4.15036633461238,5.93079286551563
163,0,0,7.97205457818565,3.88564532630753,6.50018872041825
163,1,1.61872581643717,6.98534195165816,4.01818045483333,6.23426398628275
163,2,1.0027095627902,6.7217480049427,4.00460208349887,6.24355161472619
163,3,0.912430414903784,6.42273106620739,4.03936153725431,6.14446378253424
163,4,0.697021499971025,6.39168776222085,4.0901998497122,6.0952477847672
163,5,0.812126476144431,6.07654749238446,4.09533129870218,6.03000345233646
163,6,0.855300911540628,5.92631094038264,4.16506863052132,6.04555332737196
163,7,0.848265980336012,5.67854449975145,4.17406885010685,5.99728180927886
163,8,0.875669069930544,5.58641600832722,4.09611402833389,5.95329522355714
163,9,0.8210287999164,5.61353554237597,4.12358613771306,5.91339101491884
163,10,0.646394172697272,5.47461978997092,4.13149305154283,5.95651387788431
164,0,0,7.77971369810708,3.8531031349399,6.51746135422403
164,1,1.51329593459078,6.94370217120249,4.02900297413864,6.31066232557125
164,2,1.10430314782409,6.79669785596427,4.0462539992485,6.32170681849221
164,3,0.952911446007654,6.52660355025347,4.04873725571468,6.24705403064421
164,4,0.819026148849716,6.34768279530944,4.1099135875263,6.01531216748783
164,5,0.923794354917047,5.98929369280904,4.06958561672071,6.10709776448204
164,6,0.803211010807017,5.81942668450916,4.15732106141971,6.00187209057625
164,7,0.964696952549207,5.69816678512756,4.13861363848854,6.03708185980285
164,8,0.842481998420179,5.74213204735486,4.16999630754923,5.97419872638855
164,9,0.856472341105251,5.81569254653698,4.1095518988452,5.9932886759905
164,10,0.657842393653971,5.72419985144656,4.11378482217326,5.96080678604205
165,0,0,7.72011931621611,3.86543999805198,6.43736222231818
165,1,1.54595127766758,6.81494702839994,3.99606303023702,6.31179765173684
165,2,1.11651155507876,6.55716513589658,4.02634831692398,6.19743606639102
165,3,0.888764330405787,6.26765096929529,4.0762240426554,6.19754882682345
165,4,0.790252064237555,6.16691419799371,4.14714130211953,6.05866943814286
165,5,0.901515649743434,5.88123793088214,4.09305879636665,6.10791481551358
165,6,0.832654074690702,5.65070996438107,4.18231345128339,6.06298964823512
165,7,0.867095832328748,5.4979984748004,4.18744970584053,6.06464502488002
165,8,0.84507320146483,5.42000098582451,4.14099459876262,6.04300246724735
165,9,0.834077577141957,5.36435987255211,4.15483955601692,6.01249551199208
165,10,0.67414074290817,5.2428123349604,4.174242555488,6.01944182698413
166,0,0,7.55819900734371,3.85173104223871,6.44487133519147
166,1,1.51556695023016,6.76010184257786,3.99528886568006,6.25278313967029
166,2,1.04598544068298,6.54835581758596,4.02377001813285,6.27949698730216
166,3,0.898046880642669,6.28469884360748,4.06073219895009,6.19330097387611
166,4,0.755109780335236,6.11719985787253,4.10516511602529,6.05765160861457
166,5,0.89411080482383,5.81306433272318,4.08223783736076,6.04470602742948
166,6,0.837136720614259,5.56850650842547,4.17350016533417,6.04272514249236
166,7,0.957932994652104,5.28530153957365,4.14084766539611,5.99269696597604
166,8,0.78604300185429,5.24310371788671,4.12857823159897,5.87765214314501
166,9,0.842131800963349,5.26158043797828,4.1226140651256,5.88789817332196
166,10,0.662417467253938,5.22964258798321,4.12211701406452,5.81733477223127
167,0,0,6.82062631713181,3.91960771371554,6.4877445991153
167,1,1.48233712035002,6.00289721339609,4.00821185312708,6.32465916363769
167,2,0.938954540945333,5.89866567990165,4.08734746321337,6.31262221250965
167,3,0.847991166154754,5.79176596523048,4.1179995832021,6.20784594297804
167,4,0.743522472705921,5.74333926326527,4.16245229885325,6.10801705538795
167,5,0.943590598452267,5.55526526407574,4.09593991241665,6.1262201397046
167,6,0.888251974749292,5.34601074463236,4.22501901627913,6.06830721797748
167,7,0.872898519667765,5.16785155589937,4.24797462422933,5.99523060531898
167,8,0.731752801143706,5.16330984639871,4.19354545398326,5.91930807555014
167,9,0.74484901165099,5.15395583060797,4.15991901018168,5.89112278258599
167,10,0.669777564122391,5.05606292411172,4.18279635730467,5.94240198473054
168,0,0,7.30955583523559,3.88820306700425,6.45588485336171
168,1,1.35200313301041,6.61666550195788,3.99581284766001,6.33171369621478
168,2,0.997176182934413,6.47912182967609,4.03110121549869,6.22386198405174
168,3,0.880283986942723,6.2152649922623,4.01450363458742,6.22061918554717
168,4,0.743835476384187,6.05809047213711,4.14027745477215,6.01901101825038
168,5,0.95950422285719,5.69842461199837,4.11122623063651,6.11501523416945
168,6,0.859104334666547,5.54440051940773,4.19926645144614,5.98680448992549
168,7,0.840051775385594,5.38100453758344,4.15472703241263,5.99740934924729
168,8,0.759397158535641,5.34160608633064,4.10981048960321,6.00210221428362
168,9,0.832331229384648,5.31281690834455,4.15104429152362,5.94410322323344
168,10,0.635063863238175,5.26331194649326,4.15735190299161,5.97711330110106
169,0,0,7.4632758353975,3.88019986429904,6.4871706903066
169,1,1.51464034991305,6.57087970558717,4.04994943216438,6.30393597948339
169,2,0.974653290208374,6.36982932503854,4.01015371681988,6.17938448717261
169,3,0.929950457145339,6.13094086915251,4.06774926458228,6.12788920085414
169,4,0.804881696041882,5.96333114444334,4.10575231794847,6.07594981544229
169,5,0.929990612275747,5.69660425330554,4.04804439864263,6.0087208071918
169,6,0.782251816436125,5.53877190521422,4.18791635485695,5.94495821444071
169,7,0.879867183236212,5.29811131718279,4.19928813070449,5.98539876548453
169,8,0.784586142638131,5.31129529430185,4.13010511016515,5.93072051000056
169,9,0.842484759001485,5.31270455099184,4.13543846707882,5.8306028185001
169,10,0.638421594550574,5.22968544729989,4.21922515067569,5.86463946713193
170,0,0,7.64211145669083,3.82313473417347,6.47125174687621
170,1,1.4616966500317,6.67899463887131,3.97230613068025,6.32245719719116
170,2,1.04992798393699,6.5360280717703,3.9942394769684,6.2197242063575
170,3,1.01981561443942,6.26471810993356,4.01889825131616,6.21778724416593
170,4,0.861233432545688,6.03902850763814,4.10362453838315,5.96839929213328
170,5,0.982734167245439,5.7163586702749,4.03922722777531,6.02011124433041
170,6,0.723139536342408,5.60966281475078,4.16091491663561,5.88441783443845
170,7,0.892695875182836,5.5612612077745,4.12874487138866,5.99998029637632
170,8,0.928061289348902,5.42169408326995,4.11573548055109,5.9745189089085
170,9,0.863005862598364,5.46142461646468,4.08013334547183,5.95231825234476
170,10,0.6323982275541,5.36501118281316,4.13833811574145,5.96471566626685
171,0,0,7.35997482723778,3.87910146700582,6.48851127802937
171,1,1.47222843113009,6.54594325619456,3.99309512757826,6.25156172790011
171,2,0.969984546085773,6.30708229504347,4.03051007845865,6.23166828709374
171,3,0.941519087135384,6.2084269423759,4.05233742796575,6.18862651716689
171,4,0.80289539218332,6.18382168745041,4.11291382401987,6.04574344367955
171,5,0.889929901325712,6.06368533084787,4.09290713397029,6.0680252786755
171,6,0.864631143268434,5.84713398729856,4.15218644457619,5.98382531864832
171,7,0.956818157223091,5.61105215068541,4.1383411164707,6.06521691795271
171,8,0.914593858230649,5.43539624633047,4.17012425468725,5.98274734465877
171,9,0.794934021019056,5.59042083643362,4.12013673784165,5.91345166520759
171,10,0.632114960263404,5.51177018155859,4.14423836472712,5.95706119367375
172,0,0,7.6551907619495,3.82806317709836,6.4095298559468
172,1,1.6544287722367,6.6252101674274,4.01403072848373,6.32666837954038
172,2,0.91896128181434,6.42458814917376,4.03395936478901,6.24166006586542
172,3,0.956212972410108,6.22029599757161,4.03332881920803,6.20053052609038
172,4,0.748689843053311,6.14031972124982,4.08858614920011,6.04216447977328
172,5,0.869142661805782,5.79057688896571,4.07579040329313,6.06588211801003
172,6,0.850931534000001,5.63139947626262,4.15401334168889,5.97730720160668
172,7,0.841704005672524,5.41722887892059,4.17333044620028,6.01802802073708
172,8,0.83098721964616,5.30227928743377,4.14276945362595,5.89844875390913
172,9,0.84746526883642,5.36150910331162,4.12685746708086,5.92752319633694
172,10,0.659667941888762,5.26180337505222,4.15242254854676,5.90005328520084
173,0,0,7.41360133433524,3.8936797221014,6.48027784708555
173,1,1.42056854967624,6.7006303245144,4.01703933494547,6.36700006527404
173,2,1.00864834605608,6.41973892519105,4.05046890679652,6.2697556383601
173,3,0.841638065485689,6.27256082009938,4.06488604811296,6.12300255657499
173,4,0.761416378225655,6.12922088354173,4.13337715158716,5.97805510609329
173,5,0.926022298759363,5.96206525916258,4.11097615429544,6.01592418028746
173,6,0.832958133692008,5.74879344941925,4.18318188538276,6.00628030488904
173,7,0.894743940177028,5.6415679465989,4.1411305662693,5.96471111434963
173,8,0.837669651939254,5.4741861766149,4.15814161364407,6.01341281881183
173,9,0.798547434061057,5.45027598916234,4.14065950474738,5.87812929330198
173,10,0.666166663893123,5.37068815243801,4.18198528200224,5.90586390123971
174,0,0,7.41337054230075,3.88384517622891,6.42329087926363
174,1,1.43830738396168,6.64587803049667,3.99582981996147,6.33456622051646
174,2,0.876953062835162,6.4297228798061,4.04779552029442,6.25327176066775
174,3,0.966991509568151,6.23086196506743,4.079856924046,6.17541151950774
174,4,0.8626484305803,6.13436576501337,4.15267007088823,5.97061491783908
174,5,0.878827552080483,5.96180213782431,4.14111522750728,6.06463918695577
174,6,0.85982421394013,5.84305658435821,4.17597954412875,6.09560018554452
174,7,0.920710810734318,5.57482772302983,4.15389425968413,5.99115737127657
174,8,0.836924822480237,5.51385092565648,4.15978500735566,5.95249762978235
174,9,0.839684559781655,5.54687977778419,4.16651214947134,5.95170125681184
174,10,0.662218161143349,5.51337641979257,4.18118128196837,5.96194888033032
175,0,0,7.50593621685837,3.90864685576402,6.46218541000697
175,1,1.41957566470624,6.76186910396663,4.00961293243537,6.35417910235311
175,2,0.981626468605214,6.52754922073951,4.05900271040217,6.27359778979597
175,3,0.976278997775174,6.32413014585909,4.09805775970327,6.24733885792619
175,4,0.823784508102593,6.23459797131752,4.13627184695482,6.05462536111427
175,5,0.878737656143671,6.03691080615597,4.10847142559655,6.01524953055964
175,6,0.842602026405694,5.91094968257822,4.1903432982527,5.94392237542356
175,7,0.924094292055956,5.56975089943754,4.22318989150688,5.97205578041652
175,8,0.812313588283659,5.40677231632697,4.18794495987899,5.96626830757455
175,9,0.804359364155034,5.31381537802621,4.16110969816925,5.86510731912278
175,10,0.698972459576889,5.21530171091185,4.16909972414556,5.93946202039312
176,0,0,7.58098590501363,3.88777996969896,6.46614734404184
176,1,1.51875686322147,6.81534630252465,4.07569120966644,6.28417973336477
176,2,1.14107231702024,6.57878503339588,3.99496878625321,6.21783395498687
176,3,1.05465314905459,6.3797589029625,4.03105268996576,6.20565225700747
176,4,0.887327571934602,6.20864622327127,4.13218965362305,5.92766947449921
176,5,0.885174298618346,5.92754159932065,4.10810628976299,6.08492371641212
176,6,0.804865298237843,5.83770672510959,4.19933871504447,6.01602241142508
176,7,0.841631630715088,5.60187428200886,4.19570525109314,5.96761246040679
176,8,0.749417919947144,5.65546115514621,4.13451282287934,5.89053046422046
176,9,0.896114545308177,5.57021534442986,4.13867332138033,5.90771907774019
176,10,0.671881463325214,5.48880918450765,4.14495518481545,5.95007144017557
177,0,0,7.6203537717578,3.89648757964345,6.49441356189698
177,1,1.62868921118871,6.72698427546707,4.04977686292172,6.31951330441893
177,2,0.981559943604173,6.58366375161709,4.0529408773044,6.24231415158091
177,3,0.8306227405028,6.35040831757063,4.04534862068608,6.19096343836688
177,4,0.736418467361921,6.22625684084243,4.13064963893127,6.01703360770308
177,5,0.946984863639278,5.93890448421524,4.10973819135204,6.06046955785813
177,6,0.778853247319817,5.67073096383925,4.18938298471343,5.99401599078513
177,7,0.916924830405438,5.50975340439978,4.18346418309203,6.00097381787285
177,8,0.834029735896475,5.38498212456507,4.17575964298223,5.86440018860318
177,9,0.913269068894153,5.33891509027233,4.16797660321354,5.89696517688124
177,10,0.630195535669776,5.24816964879061,4.18285085159402,5.93186558610247
178,0,0,7.41730441046374,3.83650615812222,6.31952365254377
178,1,1.38774392197184,6.5802244522896,3.97262963856911,6.22285077361533
178,2,0.973984725145528,6.38660275715644,4.02135055148029,6.26317123507597
178,3,0.932447893908065,6.17508476331637,4.04408768734426,6.13874352634248
178,4,0.730928926544414,6.13299311357678,4.09927251947665,6.00176701246931
178,5,0.882360688700477,5.83482850250187,4.08206542428006,6.09034957409361
178,6,0.862341213660358,5.69998029519508,4.17953284917046,5.9884215398355
178,7,0.917410078716636,5.33348620385041,4.16673242926968,5.94076159063784
178,8,0.723301365966532,5.39993290496775,4.15349291721239,5.94722677275199
178,9,0.827771679692179,5.3650654393327,4.10826774391295,5.86803796324906
178,10,0.656773857395531,5.24316273745801,4.15927067292174,5.90935461070146
179,0,0,7.46734780977463,3.90303945800583,6.47979100410729
179,1,1.45534920928725,6.55504908769576,4.02943636557922,6.2492306064324
179,2,1.02006532226598,6.54797077989779,4.03752220779526,6.25668689119271
179,3,0.853693820936102,6.33221387638726,4.07390049589719,6.20361402222768
179,4,0.788847610710599,6.18268951827628,4.14419531884764,6.05944386666793
179,5,0.884001043465727,5.93570019088118,4.1038657951382,6.0542212756553
179,6,0.798889848518179,5.78140692347495,4.16454244975444,6.00946575610208
179,7,0.891403062238034,5.60012667985178,4.1943817030833,6.02359755186687
179,8,0.729121197208006,5.59568699820659,4.17496478702237,5.95121203780758
179,9,0.848123364381689,5.57858495631241,4.15227434895472,5.93824465027615
179,10,0.648076657860989,5.54101012588878,4.14886338854111,5.97935764394973
180,0,0,7.23991210496988,3.91239716397186,6.4196893930677
180,1,1.40227557302098,6.46035852195154,4.02415338375335,6.30336819630981
180,2,0.911163283379767,6.2916832646764,4.0137814046768,6.29769513082483
180,3,0.83303076348338,6.26450715057268,4.05191733303486,6.26287586363486
180,4,0.842960384160674,6.12297014196322,4.08408431788245,6.10520304858662
180,5,0.881350493838479,5.88959726719085,4.09852866174347,6.12821820300279
180,6,0.843320092742054,5.8902456457762,4.1215585042523,6.06946662858577
180,7,0.88403738802864,5.72661729187947,4.21006623871257,6.02050759520601
180,8,0.760886437955586,5.71106395160688,4.16197253712206,6.00280655050167
180,9,0.809456721584802,5.57759823918302,4.14056896456098,5.9572333629975
180,10,0.625276792623181,5.47815053878724,4.1468984515065,5.97258763639337
181,0,0,7.2597705025915,3.90814941108231,6.46682592461407
181,1,1.47427646857401,6.37365102675226,4.02426984881928,6.22945099637786
181,2,1.06582427338149,6.2365190196621,4.04151914215824,6.22378592303583
181,3,0.882861766528718,6.06262236003929,4.06210534743317,6.18348732991068
181,4,0.826049067565069,6.12056508427341,4.11256732051094,6.13423942504336
181,5,0.981978206677135,5.8068287431955,4.09840973889313,6.17000533451853
181,6,0.792328446087999,5.66133826338681,4.13950238277793,6.02689138285725
181,7,0.865942046560048,5.35616950854209,4.16122793832639,5.96291006705058
181,8,0.827354104189752,5.30156950149732,4.15111296949082,5.91932037032587
181,9,0.771997853041119,5.33417524283824,4.12348880765427,5.81311159702956
181,10,0.627566323592505,5.21180205049958,4.14860600100948,5.96386152673114
182,0,0,7.79210025715201,3.86372051261668,6.49073069614988
182,1,1.35813498130596,6.87649572771026,3.97962919244622,6.28964532740271
182,2,1.01249260547539,6.68362098989606,4.02255944956776,6.28342596519873
182,3,0.86145631876765,6.41522308716565,4.04058206074818,6.15649442019498
182,4,0.78827152357533,6.23057632128699,4.09837530198277,6.08585033532834
182,5,0.879249730999208,5.98725983280181,4.06629420040992,6.10250196142877
182,6,0.844688416048319,5.83656417821172,4.18564197192993,6.0289107616829
182,7,0.850710263802211,5.70383220003519,4.18870679910123,6.01806998211508
182,8,0.760127269851851,5.68424616416002,4.15177460871243,6.03864597355013
182,9,0.971224645364308,5.52923305282124,4.13919868080764,5.88250018277188
182,10,0.693394326731433,5.48205914526798,4.16234447810148,6.01300363866475
183,0,0,7.14100082088593,3.92866622587808,6.41714793441941
183,1,1.25473745410787,6.42706344027314,4.01169277445359,6.28351376974914
183,2,0.932111007351296,6.27722673005958,4.04421169216754,6.34568549919743
183,3,0.89251834650904,6.11175722165137,4.03350866935911,6.12309119973848
183,4,0.76312328421243,6.08291938174434,4.11371835228461,6.07238341522026
183,5,0.897788083820565,5.7877482692122,4.08968818220695,6.11452433785424
183,6,0.82444996482193,5.53298882974244,4.21155596591619,6.03687141226054
183,7,0.906858667596314,5.33701269319106,4.19772845708205,5.99670209930861
183,8,0.823993855567313,5.22624256305992,4.18568177656388,5.90588499914712
183,9,0.846732786828635,5.27959172064389,4.14135325251506,5.90173766606601
183,10,0.675813508349797,5.15405221646239,4.21573844684474,5.90525497538172
184,0,0,7.65771720859622,3.84607218802431,6.44056630639733
184,1,1.457329896529,6.83685526728129,3.95710527443084,6.31185673258609
184,2,1.09782547199806,6.45980485436695,4.01711507688423,6.26875000885921
184,3,0.84872706406774,6.29646165816691,4.00459286435269,6.1554643691536
184,4,0.766940321893498,6.23911126522136,4.09477241252925,6.09205188298717
184,5,0.948296636195883,5.95695467229412,4.07149924119111,6.13148494192697
184,6,0.82309725080238,5.77352773924598,4.13941256817158,6.01805052147002
184,7,0.959457970026342,5.59215646477351,4.13355369390201,6.08084550603255
184,8,0.813861575852341,5.5971458175607,4.14146408353939,5.99351457415325
184,9,0.957566449289815,5.51794281688285,4.15679267902474,5.98454836889719
184,10,0.693270627997917,5.40615817606833,4.10924061221303,5.90109876254898
185,0,0,7.76240530523317,3.88595829770345,6.40410821165442
185,1,1.68614213507307,6.81692285877977,4.00499381798742,6.35005921178912
185,2,0.975376033452101,6.68192848896249,4.03273782663278,6.25550516757157
185,3,0.936335080283356,6.59664116658927,4.07034979019206,6.24041513355325
185,4,0.728851710688265,6.52584375517585,4.09746213909415,6.0477392687023
185,5,0.900401709937455,6.3123381766304,4.08515572435811,6.12058744258398
185,6,0.813131613650654,6.18247768897911,4.12836123145339,6.03944530609617
185,7,0.928924944551262,5.94209163365454,4.10952583514429,6.09645734398645
185,8,0.774933829003934,5.78977130430128,4.14347930726126,6.02153228690981
185,9,0.809313012463544,5.75555068072634,4.11322186660623,5.91114870886494
185,10,0.645534007329093,5.70962657312824,4.15349831249131,5.97100414403781
186,0,0,7.46008286926299,3.91699966654786,6.51725595597758
186,1,1.41479465095568,6.61379719332214,4.01311734871609,6.33880631369159
186,2,0.985875267210158,6.35850978744607,4.03510774193299,6.23066757102888
186,3,0.855939712801607,6.23141789868594,4.04604518819355,6.21225616724796
186,4,0.812523739860278,6.10563222181906,4.1200841637283,6.0579067504874
186,5,0.942047425978098,5.80016751288033,4.08845092292938,6.04625313344813
186,6,0.772122565827096,5.7294542962643,4.1618722283141,5.98223185000495
186,7,0.945777255118345,5.53164163865772,4.15816235031859,5.97059059140967
186,8,0.78576572288966,5.55110791147658,4.14902903594189,5.96616172195229
186,9,0.831144868714927,5.51493502050517,4.13527838217529,5.8944669989226
186,10,0.653037735266301,5.37485289368945,4.14103916158195,5.90697845376152
187,0,0,7.49831886069823,3.90051395239955,6.44174074089824
187,1,1.3568789549893,6.91757740571587,4.02116416875024,6.27673852538978
187,2,1.14061744284026,6.56095113637759,4.05221434803565,6.3368629630411
187,3,0.925861424378189,6.30675265724105,4.05932426235356,6.23528263897454
187,4,0.777071039001713,6.15532162033971,4.12830655293133,6.05873725020421
187,5,0.8065222080439,5.97006450911993,4.12688140622067,6.19873216892032
187,6,0.814934028720063,5.7941149527557,4.18269285481939,6.04268628308256
187,7,0.873265468721488,5.53864313398311,4.19222035605067,6.05193891143317
187,8,0.815040908924537,5.4212378414547,4.15084607579776,5.99821781146525
187,9,0.882733245878077,5.44633482525418,4.16120463479956,5.94558852193049
187,10,0.691718763477234,5.35250766371285,4.16273534571125,5.98080710800306
188,0,0,7.62923474407353,3.87599476556623,6.42268222484853
188,1,1.39241356215718,7.07593884385897,3.95969790283226,6.37089081112791
188,2,1.0092611841018,6.8429302734318,3.98917879392638,6.22686778591061
188,3,0.850910377290251,6.5847555685658,4.05375831152538,6.18448639372979
188,4,0.780791588627345,6.41229489764248,4.10898273658018,6.08722940512453
188,5,0.958607590605062,6.1915750979394,4.07274177152115,6.08592333092623
188,6,0.869759572448238,5.90575915765991,4.1544556926191,5.99943361157334
188,7,0.95975403051851,5.64005282452053,4.18668747121471,5.98729185988087
188,8,0.843364625023639,5.65477641340924,4.14059721132751,5.98046617137921
188,9,0.921216488009637,5.52772841267706,4.09501008107295,6.00100435982859
188,10,0.69252194192771,5.42996835669856,4.12505971030617,5.9745326263252
189,0,0,7.49586556689677,3.85952888988988,6.50034819419238
189,1,1.50130893385235,6.66585399670804,4.02484613803233,6.27633631574617
189,2,1.07227108151674,6.41587664946109,4.02062183426614,6.24529442874619
189,3,0.954444016522454,6.21442681323817,4.0615786512038,6.25039199491221
189,4,0.824365098974536,6.09673717593977,4.11140324774935,6.07555938103546
189,5,0.92522719703671,5.93208271750317,4.11710933562097,6.07467918303945
189,6,0.895482671455512,5.75804380422568,4.17335291924436,6.0004092845041
189,7,0.879262170308019,5.52639154516702,4.20644627849728,5.97547474106721
189,8,0.752336262696067,5.46215644882376,4.18533347269907,5.94511813502731
189,9,0.893075257691655,5.43028761436417,4.15804108416504,5.90393438090957
189,10,0.6663501697446,5.33592183298821,4.16821959917927,5.89939816521133
190,0,0,7.03117392688836,3.89789091899461,6.41606783835352
190,1,1.41738737673819,6.38032164642133,4.03112805909083,6.31461113107214
190,2,0.977513068785651,6.32831737369557,4.02574228817442,6.32094539674658
190,3,0.907897161242151,6.1609189296548,4.05101892279316,6.27390481914983
190,4,0.828983997466359,6.07489239492266,4.11507738072245,6.07840540984413
190,5,0.903333278368157,5.82860882274868,4.12788203768788,6.0625978070441
190,6,0.823435987614384,5.63293312281761,4.16694241094885,6.08109524128997
190,7,0.789868681964395,5.48891467868713,4.16664862357011,6.0463163508721
190,8,0.80083778807529,5.43221250515403,4.16976171961098,5.96411636881569
190,9,0.806483891743148,5.33392311727858,4.09283422026816,5.94627093913463
190,10,0.592181743299014,5.30249516026614,4.15642791369299,5.95179578904367
191,0,0,7.28805960664283,3.89530540828702,6.44341276440386
191,1,1.57433194660565,6.45076344080054,4.0198024484476,6.31613232363133
191,2,1.06385531237186,6.27157594818176,4.04220387124525,6.32400508382525
191,3,0.916746907289029,6.12416393228681,4.03238381202742,6.29196387818026
191,4,0.788643741177983,5.99531247727583,4.09721453554758,6.18375015536116
191,5,0.943947671073452,5.80429698624604,4.07954139002484,6.11877902452769
191,6,0.818352384118137,5.755726362513,4.17104525407275,6.05240830769524
191,7,0.912650656175801,5.49857895855378,4.18314104949231,6.01339456698624
191,8,0.768840513654084,5.40906794949227,4.15222861651982,6.02531462147834
191,9,0.848015274830915,5.44316167091889,4.16582193026484,5.93422176436445
191,10,0.677744343695379,5.27186380336827,4.14742180726003,5.94358572259945
192,0,0,8.12511854811284,3.82067090709842,6.48970888111541
192,1,1.50338540521995,7.22467154267734,3.9593116818537,6.27250472679167
192,2,1.01144907250369,6.87993701108448,4.01583638370321,6.25610566575952
192,3,0.990796317231637,6.60493190710824,4.02716945720568,6.17380382082681
192,4,0.807320353821944,6.47955848334449,4.05751623078615,6.1332344784383
192,5,0.926530056599847,6.14702895066471,4.07490513438435,6.0740587607804
192,6,0.835912935375837,5.93700878844698,4.17888119826115,6.01991165344409
192,7,0.948867021460599,5.57464752859632,4.17403983470014,5.92606870517456
192,8,0.824162561094729,5.45143278493691,4.12201328120504,5.94952357910299
192,9,0.848757102622191,5.54832307176609,4.11238958275856,5.8831189874064
192,10,0.654821737340612,5.37161199846976,4.14013230444102,5.93156906230166
193,0,0,7.80390714070334,3.87814308900867,6.4956025049169
193,1,1.54993617185788,6.86611466962698,4.03948527935869,6.24639176302022
193,2,0.91014875265276,6.74304648536997,4.04787314798365,6.20853695855088
193,3,0.939543791590938,6.51475916979235,4.07483543320608,6.19517540780604
193,4,0.753175490066952,6.37984411556965,4.09674669971829,6.10379964854634
193,5,0.933286229757166,6.0604256577562,4.07215148923424,6.18597994354547
193,6,0.85973809515034,5.91178925224674,4.15188720888209,6.04490335585366
193,7,0.883170253467488,5.7120262439862,4.14707847979222,6.0224285970123
193,8,0.848748232219814,5.63609385994668,4.15891277403403,5.94519729867562
193,9,0.858042946393233,5.61053582215304,4.13959791230766,6.02928556060311
193,10,0.631727014639864,5.54380178454029,4.15430857358441,5.97892549497323
194,0,0,6.70753307754883,3.92770981114889,6.40458837518495
194,1,1.42558290580851,6.00348417921935,4.02485933156384,6.25618621083891
194,2,0.883417969253073,5.92113902365728,4.06343097621711,6.23042206988336
194,3,0.871245974660906,5.7708346832097,4.07569906772477,6.18722170159736
194,4,0.790649000471683,5.78230282939718,4.13737948935586,6.07552902634748
194,5,0.89285859176845,5.46390814114768,4.11715531626048,5.99305157367463
194,6,0.872072360661725,5.33169904342561,4.19505599742333,6.0223101024561
194,7,0.831632206848126,5.17451250172165,4.20707300519153,5.97652406219212
194,8,0.772962682063249,5.11638676541323,4.18488944381658,5.91578336465188
194,9,0.865657426830425,5.10270717376309,4.17148012242318,5.89602941043936
194,10,0.634839854384225,5.04605303302724,4.18174408277947,5.86494314256507
195,0,0,7.44864656687458,3.87879426377873,6.49667136295606
195,1,1.49544388882016,6.68551827261011,3.9996227414626,6.31201790997427
195,2,1.06731644406866,6.3863447797028,4.05722581472862,6.23332910415495
195,3,0.906923108188886,6.20106377548793,4.03324528093688,6.18592373131259
195,4,0.805162159029652,6.01416574434231,4.12025163931443,6.13046582622744
195,5,0.914521975075425,5.76993101062012,4.07267577186839,6.10346432344684
195,6,0.812899509415743,5.63932467549429,4.19576915568649,6.05816178408253
195,7,0.85574181999172,5.42852794919652,4.16124141557568,5.93219148585814
195,8,0.819747345569662,5.29013770284188,4.13799431313708,5.9105503349735
195,9,0.815244440354294,5.31008435407017,4.14905384281612,6.00212580220075
195,10,0.695962632547864,5.22127484987879,4.16027977447875,5.90551759675361
196,0,0,7.4859367543147,3.86108586885924,6.46387789225808
196,1,1.45612844600919,6.66938469119766,3.97818292045739,6.28428756033213
196,2,0.967940640023178,6.49933551587962,4.04033650557174,6.26367025033814
196,3,0.942589998078092,6.30235622311877,4.06006390102971,6.16959482604477
196,4,0.819991293453047,6.13361148982528,4.12523727444725,6.02877036458086
196,5,0.864703552186248,5.94401955096824,4.06759551082242,6.05576240798287
196,6,0.890601606051889,5.79618678803914,4.15867258091587,5.92507359023602
196,7,0.8153096021312,5.53164130413248,4.12786475836916,5.95027245894874
196,8,0.808381644301052,5.43500015677056,4.11851137341556,5.94238488646294
196,9,0.812995202345185,5.49153602642339,4.1150011771673,5.83715192106903
196,10,0.643181411403026,5.38519155435355,4.145566912795,5.91640808973903
197,0,0,7.41432813549267,3.83813446891953,6.4282513428392
197,1,1.4943737124468,6.63635399656182,3.99401288207772,6.33687126714746
197,2,1.00758696555269,6.52751771408644,4.01338892091976,6.19179532831493
197,3,1.01601678220743,6.31297485341856,4.01375124620526,6.12436962159606
197,4,0.78087359810759,6.17172463567054,4.06361513847306,6.01844354243872
197,5,0.897022614113397,5.99256293817446,4.0501545538759,6.10752245014814
